stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtbewoelkung (min);Relative Luftfeuchtigkeit (%);Luftdruck auf Stationshoehe (hpa);Durchschnittstemperatur;Niederschlag (mm);Sonnenscheindauer (min);Tiefsttemperatur;Maximaltemperatur
GSB;19760302;-;-;34.6;756.5;-0.5;0;-;-1.9;2.2
GSB;19760303;-;-;47.2;755.1;-1.1;0;-;-3.1;1.3
GSB;19760304;-;-;72.4;753.4;-3.7;0;-;-4.9;-1.3
GSB;19760305;-;-;61.6;746.7;-5.2;0;-;-6.3;-2.7
GSB;19760306;-;-;95.6;740.5;-10.8;4.4;-;-12.6;-7.2
GSB;19760307;-;-;52.4;737.1;-11.9;1;-;-16.1;-8.6
GSB;19760308;-;-;96.6;737.8;-12.1;7.2;-;-15;-8.9
GSB;19760309;-;-;83.4;747.1;-12.9;0;-;-16;-10.8
GSB;19760310;-;-;42.4;751.6;-10.7;0;-;-13.1;-6.8
GSB;19760311;-;-;36.2;747.7;-6.4;0;-;-9.9;-3.8
GSB;19760312;-;-;75.6;738.3;-6.4;1.8;-;-7.8;-4
GSB;19760313;-;-;97.2;731.5;-9.8;10.9;-;-11.2;-8.1
GSB;19760314;-;-;94;736.3;-6.8;0;-;-9.2;-3.9
GSB;19760315;-;-;75.8;738.6;-5.7;0.3;-;-8.9;-2.7
GSB;19760316;-;-;98;741.2;-5.6;3.3;-;-7.7;-3.1
GSB;19760317;-;-;98.8;747.8;-5.6;0;-;-6.3;-4.1
GSB;19760318;-;-;68.8;748.4;-3.6;0;-;-7.1;-0.3
GSB;19760319;-;-;88.4;747.8;-3.2;1.4;-;-6.1;-0.4
GSB;19760320;-;-;95.2;746.1;-4.4;0;-;-6.1;-2
GSB;19760321;-;-;43.6;743.4;-6.5;0;-;-8.9;-4.2
GSB;19760322;-;-;64;739;-6;3.1;-;-10.5;-2.7
GSB;19760323;-;-;90.2;737.9;-7.9;2.6;-;-9.9;-5.4
GSB;19760324;-;-;94.4;742.3;-7.4;1.6;-;-9.6;-6.1
GSB;19760325;-;-;83.2;753.1;-6.3;5.4;-;-9.3;-2.4
GSB;19760326;-;-;50.4;758.2;-0.6;0;-;-3.7;3.1
GSB;19760327;-;-;90.8;761.1;-3.7;0;-;-5.1;-1
GSB;19760328;-;-;54.4;761.7;-1.6;0;-;-4.9;2
GSB;19760329;-;-;50;758.3;1.3;0;-;-1.6;3.8
GSB;19760330;-;-;43.4;753.8;0.7;0;-;-1.8;3
GSB;19760331;-;-;50.8;754.3;1.9;0;-;-1.9;5.2
GSB;19760401;-;-;64.2;755.1;2.2;0;-;-1;5
GSB;19760402;-;-;80.3;752.2;0.7;0;-;-0.7;2.6
GSB;19760403;-;-;77.7;751.2;0.7;0;-;-1.1;3.9
GSB;19760404;-;-;89.3;750.5;-1.5;2.1;-;-1.9;-0.8
GSB;19760405;-;-;81.2;752.2;1.2;0;-;-2.5;4.2
GSB;19760406;-;-;98.8;751.2;0.7;10.2;-;-0.6;3
GSB;19760407;-;-;100;745.9;-1.8;35.4;-;-3;-0.6
GSB;19760408;-;-;96;743.1;-8.8;2.5;-;-10.9;-6.2
GSB;19760409;-;-;92.5;745.4;-10.7;1.6;-;-13;-8.9
GSB;19760410;-;-;73.1;746.4;-7;0;-;-11.9;-2.6
GSB;19760411;-;-;80.5;740.5;-4.6;0;-;-7;-2.7
GSB;19760412;-;-;85.7;738.9;-4.8;0;-;-7.6;-2.2
GSB;19760413;-;-;79.7;744.4;-3.7;0;-;-6.3;-1
GSB;19760414;-;-;85.2;744.1;-3.6;6.4;-;-6;-0.8
GSB;19760415;-;-;97.8;744.1;-4.1;8.5;-;-5.8;-2.5
GSB;19760416;-;-;73.2;750.9;-1.4;0;-;-4.3;1
GSB;19760417;-;-;70.9;755.7;-0.2;0;-;-3;3.8
GSB;19760418;-;-;85.9;755.4;0;0;-;-1.6;2.5
GSB;19760419;-;-;95.3;752.2;-1.4;2;-;-1.8;0.5
GSB;19760420;-;-;78.1;750.6;0.1;4.8;-;-2.8;3.2
GSB;19760421;-;-;83.3;748.4;0.2;1.4;-;-2;3.1
GSB;19760422;-;-;79.4;742.8;0.1;1;-;-2;3.3
GSB;19760423;-;-;86.1;735.1;-4.2;37.2;-;-6.5;-2
GSB;19760424;-;-;95.7;733.2;-8.9;7.2;-;-11;-6
GSB;19760425;-;-;93.4;740.8;-7.5;6.7;-;-10.5;-4.5
GSB;19760426;-;-;97.6;744.5;-5.6;0;-;-8;-0.9
GSB;19760427;-;-;68.1;747.1;-2.2;0;-;-6.7;-0.4
GSB;19760428;-;-;84.5;743.9;-3.3;0;-;-5.2;-1.9
GSB;19760429;-;-;98.7;746.4;-3.7;0;-;-6.2;-0.4
GSB;19760430;-;-;95.7;750;-4.2;0;-;-5.4;-0.5
GSB;19760501;-;-;58.2;751.7;-2.9;0;-;-6.5;0.4
GSB;19760502;-;-;66;749.5;-1.9;0;-;-5.8;1.9
GSB;19760503;-;-;78.8;748.7;0.7;4.1;-;-2.8;3.4
GSB;19760504;-;-;92.9;752.1;2.6;0;-;-0.4;5.5
GSB;19760505;-;-;72;756.5;5.6;0;-;2.2;8.8
GSB;19760506;-;-;71.1;758.8;6.4;0;-;3;9.6
GSB;19760507;-;-;51.1;757.3;7.5;0;-;4;10.3
GSB;19760508;-;-;76.8;754.3;5.9;16;-;3.3;9
GSB;19760509;-;-;97.3;748;2.6;5.2;-;2;3.2
GSB;19760510;-;-;95.5;749.1;3.4;0;-;0.5;7
GSB;19760511;-;-;100;751.5;3.2;8.4;-;2.2;4
GSB;19760512;-;-;100;750.7;2.5;0;-;1.2;3.9
GSB;19760513;-;-;87;748.2;-0.5;10.1;-;-3;3.6
GSB;19760514;-;-;40.1;752.3;2.7;0;-;-5.5;6.9
GSB;19760515;-;-;63.6;753.7;4.9;0;-;1.1;7.6
GSB;19760516;-;-;69.7;756.9;6;0;-;1.5;9.5
GSB;19760517;-;-;59.6;758.9;6.7;0;-;3.9;9.7
GSB;19760518;-;-;57.1;756.2;7.6;0;-;4.3;10.5
GSB;19760519;-;-;83;752.6;5.1;4.8;-;2.6;9
GSB;19760520;-;-;82.3;748.7;3.3;4.5;-;1.8;5.4
GSB;19760521;-;-;100;750.9;-0.3;0;-;-1;1.2
GSB;19760522;-;-;95.6;753.5;-1.8;2.6;-;-3;3.1
GSB;19760523;-;-;60.7;753.7;3;0;-;-3.9;6
GSB;19760524;-;-;50.9;752.5;5.6;0;-;0;8.9
GSB;19760525;-;-;98.9;754.6;3.3;9.5;-;1.7;6.2
GSB;19760526;-;-;100;752;2;12.1;-;1.5;3
GSB;19760527;-;-;98.1;748.6;-1.4;0;-;-2.1;3.2
GSB;19760528;-;-;52.9;751.4;4.7;0;-;-2;8.2
GSB;19760529;-;-;76.1;754.1;6.3;6.6;-;2.3;10.5
GSB;19760530;-;-;100;756.7;3.8;4.4;-;2.9;5.9
GSB;19760531;-;-;87.1;757.8;4;1.5;-;1.3;7
GSB;19760601;-;-;92.7;756.7;5.5;39.3;-;3.1;7.6
GSB;19760602;-;-;94;751.5;0.1;0;-;-0.5;1.5
GSB;19760603;-;-;99.9;751;-0.9;0;-;-1.8;1.6
GSB;19760604;-;-;100;752;-1.4;7.3;-;-2.3;0.4
GSB;19760605;-;-;90.5;752.5;0.8;0;-;-1.9;3.5
GSB;19760606;-;-;89.7;753;3.2;0;-;0.3;6.9
GSB;19760607;-;-;70;754.2;6.6;0;-;2.1;10
GSB;19760608;-;-;64.4;758;9.5;0;-;6;12.5
GSB;19760609;-;-;68.9;759.8;8.7;12.1;-;6;12.2
GSB;19760610;-;-;80.9;759.9;8;0;-;4.9;11
GSB;19760611;-;-;79.1;760.4;9.1;0;-;6.6;12.5
GSB;19760612;-;-;79.4;761.5;9.8;0;-;6.9;13.2
GSB;19760613;-;-;65.3;761.7;10.7;0;-;8.1;13.2
GSB;19760614;-;-;67.2;759.6;10.2;0;-;7;13
GSB;19760615;-;-;54.1;758.5;11.6;0;-;8.5;14.7
GSB;19760616;-;-;76.7;753.9;9.2;1.2;-;7.6;11.8
GSB;19760617;-;-;88.3;753.5;8;0;-;6;10.4
GSB;19760618;-;-;82;756.1;7.2;0;-;4;11.1
GSB;19760619;-;-;50.9;756.1;9;0;-;5;12.2
GSB;19760620;-;-;59.6;757.6;11;0;-;7.2;14.9
GSB;19760621;-;-;62.4;760.9;10.9;0;-;8.2;14
GSB;19760622;-;-;73.7;762.5;10.2;31.3;-;7.6;13
GSB;19760623;-;-;74.5;760.8;10.5;0.5;-;8;12.8
GSB;19760624;-;-;59.3;761.1;11.9;0;-;8.7;15
GSB;19760625;-;-;81.4;761.5;11;0;-;8.4;14.7
GSB;19760626;-;-;76.7;762.6;8.3;0.7;-;5;11.6
GSB;19760627;-;-;58.1;762.5;11.1;0;-;6.5;14.1
GSB;19760628;-;-;80.5;760.6;9.4;8.3;-;7.5;12.6
GSB;19760629;-;-;70.3;761;10.5;0.5;-;7.8;14
GSB;19760630;-;-;57.1;762.3;11.9;5.7;-;9;14.5
GSB;19760701;-;-;67.4;761.1;12.4;14.7;-;10;15
GSB;19760702;-;-;78.3;761;10.3;21.6;-;7.5;15.5
GSB;19760703;-;-;74.9;760.9;10.6;0.3;-;8;13.7
GSB;19760704;-;-;68.6;759.3;10.8;0;-;8.9;13.2
GSB;19760705;-;-;75.7;756.8;10.6;1.3;-;8.7;13.4
GSB;19760706;-;-;72.4;756.2;11;0.9;-;7.9;14
GSB;19760707;-;-;77.3;754.8;10.4;0;-;8;13.3
GSB;19760708;-;-;85.3;753.7;9.3;0.9;-;6.6;13
GSB;19760709;-;-;81.5;754.2;9.1;5;-;6.3;13
GSB;19760710;-;-;91;756.3;9.1;0;-;6;12.4
GSB;19760711;-;-;56.8;756.5;13.3;0;-;9.3;17
GSB;19760712;-;-;85.7;755.5;10.2;23.1;-;8.8;13
GSB;19760713;-;-;98;756.8;7.2;0;-;6.6;10.1
GSB;19760714;-;-;85.2;759.4;9.4;0;-;6;13.2
GSB;19760715;-;-;60.2;760.4;13.3;0;-;9.4;16.8
GSB;19760716;-;-;66.1;761.3;13.8;4;-;10.8;17.4
GSB;19760717;-;-;87.7;760.5;11.1;6.5;-;8.9;15
GSB;19760718;-;-;73.2;760;10.4;7.2;-;8.5;13.2
GSB;19760719;-;-;90.8;760.1;9.3;12;-;7.4;11.2
GSB;19760720;-;-;98.8;758;7.6;3.9;-;7.2;9.4
GSB;19760721;-;-;85.1;754.4;8.1;2.8;-;6.5;11.8
GSB;19760722;-;-;99;752;0.6;9.5;-;0.1;2
GSB;19760723;-;-;98.4;754.1;1.2;0;-;-0.2;5
GSB;19760724;-;-;83.2;755.2;5.1;0;-;1.7;8.2
GSB;19760725;-;-;91.8;753.4;3.1;1.2;-;1.5;6.1
GSB;19760726;-;-;97.8;751;1.6;12;-;0.8;4
GSB;19760727;-;-;98.4;753;4;1;-;1.4;6.6
GSB;19760728;-;-;89.2;757.2;6.7;0;-;4.3;10.5
GSB;19760729;-;-;86.6;756;6.8;0;-;4;11
GSB;19760730;-;-;74.2;755.3;10.2;0;-;6.5;13.3
GSB;19760731;-;-;69;754.5;8.1;10;-;6.1;11
GSB;19760801;-;-;99.2;753.8;2.5;15.3;-;1;4
GSB;19760802;-;-;75;758.4;3.7;0;-;0;8.1
GSB;19760803;-;-;47.6;759.7;8.3;0;-;3.5;12
GSB;19760804;-;-;56.4;758.4;7.7;0;-;5.8;10.2
GSB;19760805;-;-;76.8;759.4;6;0;-;2.1;12.5
GSB;19760806;-;-;39.6;760;11.2;0;-;6.2;13.9
GSB;19760807;-;-;35.2;760;11.3;0;-;7.3;14.2
GSB;19760808;-;-;51.2;759.8;12.1;5.1;-;9.6;14.1
GSB;19760809;-;-;93;758.4;8.2;7.8;-;7.1;10.1
GSB;19760810;-;-;89;756.2;6.1;15.8;-;5;7.5
GSB;19760811;-;-;90.6;757.1;5.6;0;-;3.8;8.4
GSB;19760812;-;-;68;756.5;7.5;0;-;4.4;10.4
GSB;19760813;-;-;85.4;757.2;7;0;-;4.9;10.2
GSB;19760814;-;-;79.2;757.8;7.4;1.1;-;5.2;10.5
GSB;19760815;-;-;98.8;755.7;6.4;17.1;-;5.9;7
GSB;19760816;-;-;95.6;754.6;6.5;4.9;-;5.8;8.7
GSB;19760817;-;-;87.6;756.1;4.8;0;-;4.2;8
GSB;19760818;-;-;86.8;756.7;3.9;0;-;1.9;7.5
GSB;19760819;-;-;90.2;756.9;4;1.4;-;1.8;7.5
GSB;19760820;-;-;80.8;756.9;5.7;0;-;3.1;9.1
GSB;19760821;-;-;72.8;755.9;7.7;0;-;4;11
GSB;19760822;-;-;81.2;754;8;0;-;5.9;12.5
GSB;19760823;-;-;88.8;755.8;6.6;0;-;3.6;11
GSB;19760824;-;-;68.4;757.9;8;0;-;5.2;10.5
GSB;19760825;-;-;75.2;758.6;8.1;0;-;5;11.7
GSB;19760826;-;-;80;757.6;8.3;0;-;6;11.1
GSB;19760827;-;-;79.2;754.1;6.7;8.2;-;4.1;10
GSB;19760828;-;-;100;754.7;5.2;8.4;-;2.8;7
GSB;19760829;-;-;100;756;6.1;26.6;-;5.2;7
GSB;19760830;-;-;82.4;753.6;6.3;40.3;-;3.7;10.9
GSB;19760831;-;-;95.2;749.2;3.1;0.2;-;1.2;5
GSB;19760901;-;-;100;747.9;2.5;0.7;-;1.7;3.5
GSB;19760902;-;-;84.8;749.5;5.3;12.3;-;2.2;9
GSB;19760903;-;-;96.3;747.6;-0.1;3.4;-;-0.8;0.7
GSB;19760904;-;-;93.1;751.6;-0.8;0;-;-2.8;2
GSB;19760905;-;-;100;755.8;0.4;0;-;-1.2;3.8
GSB;19760906;-;-;67;760.6;4.4;0;-;0.8;8
GSB;19760907;-;-;74.2;762.6;6.2;0;-;2.1;10.5
GSB;19760908;-;-;65.7;759.2;7.6;0;-;3.7;11.1
GSB;19760909;-;-;81.7;751.8;4.8;42.4;-;3.1;7.2
GSB;19760910;-;-;89.4;745.5;-2.3;4.5;-;-3;-0.5
GSB;19760911;-;-;66.5;748.6;0.8;0;-;-4;4.2
GSB;19760912;-;-;93.7;752.7;1.5;22.3;-;0.3;3.5
GSB;19760913;-;-;93.7;751.5;3.8;27;-;2.2;4.6
GSB;19760914;-;-;76.3;749.3;2.7;0;-;0;6
GSB;19760915;-;-;87.3;744.7;0.1;9.6;-;-1.2;1.6
GSB;19760916;-;-;98;745.8;-1.9;18;-;-3.1;0.4
GSB;19760917;-;-;98.1;751.8;-0.2;0;-;-2.6;2.1
GSB;19760918;-;-;93.7;755.7;1.1;0;-;-1.5;3.6
GSB;19760919;-;-;70.1;756;3.5;0;-;1.2;6.2
GSB;19760920;-;-;72.8;757;4.5;0;-;2;7.2
GSB;19760921;-;-;78.7;756.2;4.4;0;-;2.3;6.8
GSB;19760922;-;-;62.7;756.2;4.7;0;-;1.8;8.7
GSB;19760923;-;-;91.1;755.3;4.1;0;-;1;7.7
GSB;19760924;-;-;96.9;754.6;4.6;0;-;2.4;7.8
GSB;19760925;-;-;99.1;754.5;4.3;0;-;3.5;9
GSB;19760926;-;-;79.4;756.2;7.8;0.3;-;4;9.4
GSB;19760927;-;-;92;757;7.4;26.1;-;5.8;8.8
GSB;19760928;-;-;100;755.1;7;30.4;-;6.9;7.7
GSB;19760929;-;-;99.5;753.6;6.3;3;-;5.7;7.9
GSB;19760930;-;-;87.4;752.7;7.3;3.4;-;4.9;10.2
GSB;19761001;-;-;100;752;4.2;14.1;-;3.6;5.3
GSB;19761002;-;-;100;752.5;4;17.4;-;3;4.8
GSB;19761003;-;-;98.9;752.4;4.4;14.6;-;2.9;6.7
GSB;19761004;-;-;100;749.7;2.1;34.7;-;0.3;3.1
GSB;19761005;-;-;100;752.4;-1.1;0;-;-1.8;4.2
GSB;19761006;-;-;42;760.7;6.2;0;-;-2.4;9
GSB;19761007;-;-;33.5;762.8;10.5;0;-;7.5;13.4
GSB;19761008;-;-;40;761.7;10.4;0;-;8.5;13
GSB;19761009;-;-;47.1;758.8;8.9;0;-;6.6;11.4
GSB;19761010;-;-;55.9;755.9;7.8;0;-;6;10.2
GSB;19761011;-;-;100;748.3;3.5;10.4;-;2.3;4.4
GSB;19761012;-;-;100;739.1;1.5;72.1;-;0.5;2.2
GSB;19761013;-;-;100;733.7;-0.3;25.8;-;-1.3;0.9
GSB;19761014;-;-;99.6;740.9;-0.5;4.3;-;-2.4;1.4
GSB;19761015;-;-;97.7;743;-3;0;-;-3.5;-2
GSB;19761016;-;-;76.1;742.5;-3.8;0;-;-6;-0.6
GSB;19761017;-;-;54.1;741.2;-1.9;0;-;-5.8;1.6
GSB;19761018;-;-;90.8;743.1;-2.4;8.8;-;-3.4;-1.5
GSB;19761019;-;-;84.5;745;-1.2;1.4;-;-2.4;0.2
GSB;19761020;-;-;100;745.8;-1.5;3.6;-;-2.5;-0.8
GSB;19761021;-;-;100;751.8;-0.6;0;-;-1.9;2
GSB;19761022;-;-;40.5;755.5;2.7;0;-;-2.4;5.2
GSB;19761023;-;-;52.9;751.4;0.9;0;-;0.2;1.5
GSB;19761024;-;-;86.8;747.3;-2.1;16.4;-;-3.4;-0.3
GSB;19761025;-;-;100;745.5;-0.8;25.3;-;-1.8;0.1
GSB;19761026;-;-;100;741.8;0.5;26.7;-;-1;1.3
GSB;19761027;-;-;100;739.2;1;12.4;-;0;1.9
GSB;19761028;-;-;100;740.9;-0.8;13.4;-;-1.2;-0.5
GSB;19761029;-;-;100;745.4;-2;57.3;-;-2.8;0.3
GSB;19761030;-;-;98.5;737.8;0.3;0;-;-1.4;1.1
GSB;19761031;-;-;98.8;743.1;-1.9;3.8;-;-3;-1
GSB;19761101;-;-;95.6;746.7;-3.8;0;-;-5.8;-2.4
GSB;19761102;-;-;94.4;747.9;-3.9;14;-;-5.5;-3
GSB;19761103;-;-;92.8;736.9;-4.7;25;-;-5.7;-3.7
GSB;19761104;-;-;97;739.1;-5.2;17;-;-5.8;-2.2
GSB;19761105;-;-;94.2;749.6;-2.8;0;-;-5.1;-1.3
GSB;19761106;-;-;94.4;746.3;-1;27;-;-3.8;-0.3
GSB;19761107;-;-;98.4;743.1;-4.8;22.8;-;-6.3;-2.3
GSB;19761108;-;-;76;749.4;-5.9;13;-;-7.7;-5
GSB;19761109;-;-;98;748.7;-4.7;16.1;-;-5.5;-3.5
GSB;19761110;-;-;99.6;745.2;-3.4;45.4;-;-4.6;-2.8
GSB;19761111;-;-;98.6;744.9;-4.2;0;-;-5.8;-2.9
GSB;19761112;-;-;97.2;744.1;-6.9;19.4;-;-7.6;-5.2
GSB;19761113;-;-;97.6;744.1;-5.8;24.4;-;-6.5;-4.8
GSB;19761114;-;-;96.6;748.7;-6.7;18.3;-;-7.2;-6.2
GSB;19761115;-;-;95.6;751.4;-7.1;4.1;-;-7.4;-5.9
GSB;19761116;-;-;69.6;754.1;-6.1;0;-;-8.6;-4.7
GSB;19761117;-;-;66;755.8;-6.3;0;-;-7.6;-4.5
GSB;19761118;-;-;51;753.9;-6.5;0;-;-7.6;-5
GSB;19761119;-;-;45.6;751.7;-4.5;0;-;-6.9;-2.7
GSB;19761120;-;-;93.2;744.3;-13;1.6;-;-15;-8.3
GSB;19761121;-;-;77.2;745.2;-7;0;-;-14.6;-3.5
GSB;19761122;-;-;84.4;746.2;-7.6;6.8;-;-9.5;-5.5
GSB;19761123;-;-;94.6;747.7;-11.3;3.4;-;-11.8;-10.5
GSB;19761124;-;-;94.4;751.5;-11.4;4;-;-13;-6.5
GSB;19761125;-;-;96.6;754.9;-6;1.3;-;-10.5;-3.3
GSB;19761126;-;-;36.4;757.6;-3.1;0;-;-5.5;-1.3
GSB;19761127;-;-;41.6;754.4;-4.2;0;-;-5.2;-2.5
GSB;19761128;-;-;38.8;755.9;-2.9;0;-;-5.8;-0.5
GSB;19761129;-;-;34.2;755.5;-2.8;1.2;-;-5.8;-0.9
GSB;19761130;-;-;96.8;748.3;-2.9;35;-;-5.2;-1.4
GSB;19761201;-;-;99;731.7;-4.9;36.5;-;-5.7;-4.1
GSB;19761202;-;-;95.2;716.7;-8.8;45.1;-;-10.1;-8
GSB;19761203;-;-;95;720.2;-10.2;26.7;-;-10.8;-9.6
GSB;19761204;-;-;91.8;723.3;-11.5;0;-;-12.5;-10.5
GSB;19761205;-;-;88.4;731.6;-12.3;3;-;-13.5;-10.5
GSB;19761206;-;-;76.6;738.2;-9.6;16.9;-;-14.5;-5.7
GSB;19761207;-;-;97.2;735.7;-6.1;26.2;-;-8.4;-3.8
GSB;19761208;-;-;86.8;744.7;-7.2;0.8;-;-8.5;-3.5
GSB;19761209;-;-;96.4;748.8;-1.8;30.2;-;-6.7;-0.4
GSB;19761210;-;-;98;744.7;-5.4;24;-;-9;-1.1
GSB;19761211;-;-;72.2;745.6;-14.1;12.6;-;-14.5;-13.4
GSB;19761212;-;-;91;746.6;-13.9;10;-;-15.5;-13.1
GSB;19761213;-;-;61.8;747.6;-13.3;0;-;-15.6;-9.5
GSB;19761214;-;-;40.2;749.4;-8.5;0;-;-12.6;-6.3
GSB;19761215;-;-;25.6;749.4;-6.8;0;-;-10;-5.3
GSB;19761216;-;-;28.4;746.4;-7.3;0;-;-9;-5.5
GSB;19761217;-;-;77.4;747.8;-5.8;2.7;-;-10.1;-4.3
GSB;19761218;-;-;99;747.9;-4.1;10.9;-;-5.1;-3.5
GSB;19761219;-;-;99;746.7;-4.1;12.2;-;-4.5;-3.5
GSB;19761220;-;-;99;750.5;-4.7;0;-;-5;-4.1
GSB;19761221;-;-;97.4;751.9;-6;0;-;-6.7;-5.3
GSB;19761222;-;-;80.4;752.3;-6;0;-;-7.5;-4.5
GSB;19761223;-;-;64.6;750.7;-5;0;-;-6.8;-3.9
GSB;19761224;-;-;51.2;746.1;-5.2;0;-;-6.6;-4.3
GSB;19761225;-;-;59.8;742;-7.3;0;-;-8.3;-5.3
GSB;19761226;-;-;69.2;743.3;-11.8;0;-;-13.4;-6.5
GSB;19761227;-;-;31.6;743.7;-9.8;0;-;-13.5;-7.5
GSB;19761228;-;-;87;736.1;-11.4;16.2;-;-17.8;-8.5
GSB;19761229;-;-;88.4;736.2;-16.2;0;-;-16.8;-12.5
GSB;19761230;-;-;26.8;740.6;-9.9;0;-;-16.5;-6.6
GSB;19761231;-;-;63.2;744.9;-9.7;11.1;-;-11.8;-7
GSB;19770101;-;-;99.4;743.1;-6.9;18.3;-;-9.8;-5.5
GSB;19770102;-;-;79.8;745.9;-8.6;0.9;-;-9.7;-7.5
GSB;19770103;-;-;95.1;751.8;-10.3;3.1;-;-12.5;-9.5
GSB;19770104;-;-;96.5;752.9;-10.9;10.6;-;-13.9;-5
GSB;19770105;-;-;100;758.2;-4.8;5.5;-;-7;-4.3
GSB;19770106;-;-;99.6;760.8;-4.9;0;-;-6.4;-3.4
GSB;19770107;-;-;80.6;758.7;-5.1;0;-;-7.2;-3.1
GSB;19770108;-;-;75.5;754.4;-9.5;0;-;-11.1;-6.5
GSB;19770109;-;-;59.6;745.7;-8.3;2.7;-;-11.4;-4.5
GSB;19770110;-;-;98;736.9;-11.2;1.8;-;-11.8;-8
GSB;19770111;-;-;98;729.4;-9.4;22.3;-;-11.8;-8.1
GSB;19770112;-;-;97;728.3;-11.2;11.9;-;-11.8;-10.9
GSB;19770113;-;-;89.9;737.7;-14.5;0.8;-;-16.9;-8.4
GSB;19770114;-;-;96;737.9;-10.8;14.3;-;-12.7;-8.8
GSB;19770115;-;-;93.5;738.8;-12;23.7;-;-12.4;-11.3
GSB;19770116;-;-;95.6;743.1;-12.4;20.1;-;-12.8;-11.6
GSB;19770117;-;-;72.4;747.9;-13.1;0;-;-14.4;-8.5
GSB;19770118;-;-;39.4;745.4;-9.5;0;-;-12.5;-4.3
GSB;19770119;-;-;77.9;744.5;-4.9;0.8;-;-8.9;-3.3
GSB;19770120;-;-;43;744.5;-4.6;0;-;-8.5;-3.3
GSB;19770121;-;-;51.6;746.6;-7.3;6.2;-;-9.7;-5.8
GSB;19770122;-;-;99.3;746.7;-6.2;17.8;-;-10.2;-4.7
GSB;19770123;-;-;100;745.1;-4;5.7;-;-5.5;-3
GSB;19770124;-;-;88.5;746.1;-4.3;0;-;-5.5;-2.7
GSB;19770125;-;-;86;747.6;-2.1;15.8;-;-5.5;0.3
GSB;19770126;-;-;100;741.7;-2.4;27.9;-;-4.2;-0.5
GSB;19770127;-;-;84.5;742.2;-7.1;1.2;-;-8.2;-5.1
GSB;19770128;-;-;83.3;740.2;-8.5;33.6;-;-9.5;-7.5
GSB;19770129;-;-;97.6;733.3;-7.5;20.4;-;-8.6;-5.8
GSB;19770130;-;-;93.4;740.8;-9.7;0;-;-10.5;-7.5
GSB;19770131;-;-;85.3;741.5;-10.3;0;-;-11.5;-8.8
GSB;19770201;-;-;81.6;739.9;-12.4;0;-;-13.3;-11.5
GSB;19770202;-;-;36.4;741.7;-12.1;0;-;-15.5;-5.5
GSB;19770203;-;-;38.1;745.7;-4.3;2.9;-;-11.8;0.3
GSB;19770204;-;-;64.1;749.6;-1.9;31.1;-;-5.8;0.5
GSB;19770205;-;-;99;754;-0.7;17.5;-;-1.5;0.5
GSB;19770206;-;-;95.9;751.2;-5.2;25.1;-;-5.7;-3.1
GSB;19770207;-;-;59.2;753.3;-3.5;0;-;-5.5;-0.9
GSB;19770208;-;-;89.1;748.2;-2.9;17.9;-;-4.9;-1.1
GSB;19770209;-;-;98.6;745.8;-0.9;27.2;-;-2.8;0.5
GSB;19770210;-;-;96.3;738.4;-3.2;17.8;-;-5.5;-1
GSB;19770211;-;-;82.5;734.2;-6.3;7.9;-;-8.3;-4.7
GSB;19770212;-;-;98;733;-6.9;18.7;-;-7.7;-5.5
GSB;19770213;-;-;78.4;742.2;-8.6;0;-;-10.5;-6.1
GSB;19770214;-;-;86.5;739.8;-8.9;0.4;-;-10.2;-7.5
GSB;19770215;-;-;83.7;739.8;-9.5;4.6;-;-11.5;-6.5
GSB;19770216;-;-;83.9;741;-10.1;10.8;-;-12.2;-5.3
GSB;19770217;-;-;97;746.1;-4.7;6.3;-;-10.7;-2.6
GSB;19770218;-;-;80;749.7;-3.8;0;-;-5.5;-2.6
GSB;19770219;-;-;99.6;747.9;-7.2;1.5;-;-8.1;-5.4
