stn;time;" Globalstrahlung (W/m); Tagesmittel";Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur;Tiefsttemperatur;Relative Luftfeuchtigkeit (%);Maximaltemperatur
CHD;20111222;-;-;60;-;-;16.7;0.5;-1.3;97.5;1.4
CHD;20111223;-;-;50;-;-;5.3;0.5;-0.6;97;3.1
CHD;20111224;-;-;46;-;-;1.7;-0.7;-2.3;85.9;1.2
CHD;20111225;-;-;46;-;-;0;-6.5;-10.1;83.9;-2.4
CHD;20111226;-;-;45;-;-;0;-3.7;-7.9;87;1.1
CHD;20111227;-;-;45;-;-;0;-2.5;-5.9;89.7;2.2
CHD;20111228;-;-;45;-;-;1.2;-2;-5.9;86.8;2.9
CHD;20111229;-;-;45;-;-;3.4;-1;-4.3;89.7;1.6
CHD;20111230;-;-;52;-;-;24.1;-1.4;-3.9;30.6;3
CHD;20111231;-;-;60;-;-;29.3;3.7;-2.5;31.7;6.3
CHD;20120101;-;-;50;-;-;0;3.1;1.8;73.1;4.8
CHD;20120102;-;-;47;-;-;16.5;2.1;0.4;95.3;4.3
CHD;20120103;-;-;49;-;-;8.5;-1.3;-4.4;91;3.9
CHD;20120104;-;-;40;-;-;5.5;1;-2.6;86.9;3.4
CHD;20120105;-;-;42;-;-;27.7;2.2;-2.1;80.9;5.1
CHD;20120106;-;-;50;-;-;6.5;-1.4;-2.8;76.7;-0.6
CHD;20120107;-;-;51;-;-;6.4;-3.9;-7.6;88.3;2.3
CHD;20120108;-;-;48;-;-;0.6;1.4;-1.1;88.5;2.9
CHD;20120109;-;-;44;-;-;0;-1.4;-4.9;82.7;1
CHD;20120110;-;-;42;-;-;0;-1;-4.4;82.8;2.6
CHD;20120111;-;-;42;-;-;0;-1.9;-6.6;85;3.5
CHD;20120112;-;-;42;-;-;0;-2.1;-6.9;81.4;3.4
CHD;20120113;-;-;42;-;-;0;-2.9;-8.1;79.6;2.6
CHD;20120114;-;-;42;-;-;0;-5.5;-9.3;73.3;-1.4
CHD;20120115;-;-;42;-;-;0;-8.3;-13;67.4;-2.8
CHD;20120116;-;-;42;-;-;0;-8.3;-13.1;68.8;-2.5
CHD;20120117;-;-;42;-;-;0;-6.5;-12.4;68.7;-0.1
CHD;20120118;-;-;42;-;-;0;-4;-9.4;69.9;2.3
CHD;20120119;-;-;42;-;-;9.4;0.9;-5.5;77.6;5.6
CHD;20120120;-;-;40;-;-;19.5;1.3;-0.3;90.7;4.4
CHD;20120121;-;-;49;-;-;7.5;1.7;-0.2;95.9;6.4
CHD;20120122;-;-;40;-;-;2.5;3.6;1.9;85.5;6.1
CHD;20120123;-;-;38;-;-;0.4;0.9;-0.8;90.3;3.6
CHD;20120124;-;-;38;-;-;13.1;0.6;-0.1;87.9;1.9
CHD;20120125;-;-;60;-;-;0;0.7;-0.6;95.4;2.9
CHD;20120126;-;-;48;-;-;0;-0.3;-4.8;91.7;3
CHD;20120127;-;-;48;-;-;6.2;0.9;0.4;97.1;2.8
CHD;20120128;-;-;50;-;-;4.3;-1.1;-1.3;97.3;-0.3
CHD;20120129;-;-;52;-;-;0;-1.9;-2.8;95.2;-0.3
CHD;20120130;-;-;51;-;-;4.5;-3;-3.6;89.2;-1.4
CHD;20120131;-;-;55;-;-;3;-3.6;-4.1;92.6;-2.3
CHD;20120201;-;-;58;-;894.5;0;-6.9;-7.5;84.8;-5.6
CHD;20120202;-;-;54;-;895;0;-12.6;-13.8;88;-10
CHD;20120203;-;-;54;-;900.7;0;-14.5;-16.5;72;-12.5
CHD;20120204;-;-;54;-;904;0;-17.5;-21;65;-14.5
CHD;20120205;-;-;54;-;901.9;0;-17;-21;75;-14
CHD;20120206;-;-;54;-;902.6;0;-16;-20.5;78;-11
CHD;20120207;-;-;54;-;900.5;0;-17;-19.5;76;-13
CHD;20120208;-;-;54;-;903.4;0;-14.5;-18;79;-9
CHD;20120209;119;307;54;-;905.1;0;-11.5;-17.2;74;-5
CHD;20120210;116;379;54;-;901.7;0;-12.7;-17.8;74.4;-8
CHD;20120211;127;436;54;-;898.2;0;-15.6;-20;86.7;-10.3
CHD;20120212;136;486;54;-;900.2;0;-15.5;-19.8;87;-10.6
CHD;20120213;135;345;54;-;900.3;0;-12;-18.6;79.1;-5.3
CHD;20120214;135;300;54;-;896.9;3.2;-6.3;-11.6;78.2;-0.4
CHD;20120215;29;0;60;-;899.2;24.5;-3.1;-5.3;93.8;-0.6
CHD;20120216;82;0;90;-;902.8;0;-1.5;-5.6;90.9;0.7
CHD;20120217;154;501;81;-;905.1;0;-4.3;-9.4;84.4;1.5
CHD;20120218;154;501;79;-;900.8;0.3;-2.7;-7.7;84.5;3.5
CHD;20120219;49;0;77;-;900.4;0.7;-1.6;-7.4;88.1;1.8
CHD;20120220;147;361;72;-;906.8;0;-6.4;-11.4;79.2;-0.1
CHD;20120221;166;506;72;-;908.7;0;-7.3;-13;77.1;0
CHD;20120222;169;514;72;-;908.2;0;-4.3;-10.7;69.3;2.7
CHD;20120223;78;0;72;-;908.7;0;0.1;-5.9;68.3;5.7
CHD;20120224;168;529;69;-;909.5;0;3;-2;77;9.3
CHD;20120225;102;180;65;-;905.4;0;3.2;-0.5;76.3;7.8
CHD;20120226;124;226;61;-;903.5;0;0.8;-2.5;82.9;4.7
CHD;20120227;178;537;58;-;905.3;0;-1.4;-6.1;71;4.4
CHD;20120228;165;413;57;-;905.7;0;-0.5;-6.4;60.5;6
CHD;20120229;176;540;57;-;904.4;0;2.9;-2.3;63.6;9.3
CHD;20120301;181;542;57;-;905.6;0;4.7;-0.2;70.2;11.8
CHD;20120302;182;547;54;-;907;0;5.3;0.5;68.9;12.8
CHD;20120303;162;356;49;-;905.2;0;4.6;-0.5;66.1;11.7
CHD;20120304;173;494;45;-;901.1;3.5;3.9;-0.5;73.8;9.6
CHD;20120305;104;8;43;-;902;0.3;-0.6;-3.1;70.7;2.9
CHD;20120306;195;558;43;-;901.8;0;-1.9;-6.9;70.7;3.9
CHD;20120307;182;492;43;-;903.7;0.4;0.2;-7;69.6;7.1
CHD;20120308;84;0;44;-;905.7;0.8;0;-2.1;85.5;2
CHD;20120309;206;560;44;-;912.6;0;-0.2;-4.4;67.2;4.9
CHD;20120310;203;561;44;-;912.4;0;0.1;-6.4;64.2;7.3
CHD;20120311;180;503;44;-;909.3;0;3.5;-2.5;59.3;10
CHD;20120312;139;250;40;-;908.8;0;3.4;-1.3;73.1;8.4
CHD;20120313;216;607;37;-;908.8;0;4.9;-1.6;65.1;13.3
CHD;20120314;220;608;35;-;909.1;0;5.5;-1.2;60;14.9
CHD;20120315;222;610;32;-;909.6;0;6;-1.2;59.1;16.3
CHD;20120316;225;613;25;-;907.3;0;7.1;0.1;56.4;17.9
CHD;20120317;158;263;18;-;902.8;0;6.1;-0.1;60.7;14.6
CHD;20120318;101;114;15;-;900.4;6.1;2.5;-0.1;83.7;9.7
CHD;20120319;76;0;12;-;906.4;8.7;0.1;-2;96.6;1.4
CHD;20120320;237;617;12;-;911.8;0;0.7;-5.3;86.2;6.7
CHD;20120321;229;607;9;-;911.6;0;5.1;-1.2;73.4;14.1
CHD;20120322;227;620;6;-;908.3;0;6.5;-0.1;65.8;15.9
CHD;20120323;234;623;3;-;906.7;0;7.1;0.2;62.8;16.1
CHD;20120324;226;579;1;-;905.9;0;6.9;0.4;66.4;15.8
CHD;20120325;237;621;0;-;907.6;0;7.2;0.2;64.5;14.9
CHD;20120326;239;626;0;-;910.2;0;7.1;0.3;66.9;16
CHD;20120327;242;627;0;-;910.2;0;7.2;0.2;67.3;15.8
CHD;20120328;246;628;0;-;908.2;0;8.1;0.8;64.4;17.5
CHD;20120329;246;610;0;-;904;0;8.5;0.9;60.9;16.6
CHD;20120330;205;367;0;-;900.5;0;7.9;2.4;66.8;15
CHD;20120331;250;634;0;-;895.5;0;7.4;0.2;65.1;15.9
CHD;20120401;252;635;0;-;893.9;0;4.9;-0.4;74.7;11.6
CHD;20120402;254;620;0;-;891.8;2.6;7.2;-0.5;67.1;16.1
CHD;20120403;164;179;0;-;889.8;10.1;7.7;3.8;80.9;14.9
CHD;20120404;140;87;0;-;890.2;6.8;7.3;5;89.4;10.9
CHD;20120405;89;0;0;-;892.1;0.2;6.8;5.4;91.3;9
CHD;20120406;250;435;0;-;891.4;11.8;7.8;3.8;81.2;13.8
CHD;20120407;67;1;0;-;888.5;11.4;4.5;2.6;90.9;6.8
CHD;20120408;94;16;0;-;893.5;2.4;0.3;-3.3;84;2.7
CHD;20120409;189;92;0;-;892.6;0;3.1;-4.6;71.3;9.5
CHD;20120410;182;296;0;-;885;10.3;7.7;2.7;67.3;16.1
CHD;20120411;152;99;0;-;885.7;2.3;2.8;-0.2;81.7;7.1
CHD;20120412;154;108;0;-;886.5;8.6;3.3;0;85.1;9.1
CHD;20120413;101;4;0;-;885.4;0.2;3.1;0;89.1;5.8
CHD;20120414;80;0;0;-;881.6;2.3;3.5;2.2;92.3;5.5
CHD;20120415;56;0;0;-;883.3;0;3.4;2;90.6;6
CHD;20120416;129;19;0;-;892.8;0;3.4;0.9;73.2;6.6
CHD;20120417;283;499;0;-;891.9;1.3;3.4;-0.3;70.7;8.3
CHD;20120418;222;280;0;-;882;0.1;3.9;-0.3;68.7;9.2
CHD;20120419;151;62;0;-;878.6;3.4;3.4;-0.3;78.9;8.6
CHD;20120420;200;236;0;-;884.2;2.6;3.1;0.7;78.7;7
CHD;20120421;210;211;0;-;888.9;11.7;5.2;0.6;70.3;11.4
CHD;20120422;234;263;0;-;893.4;4.3;3.1;-0.2;74.7;7.5
CHD;20120423;238;331;0;-;888.6;5.9;4.3;0;75.4;11.1
CHD;20120424;103;22;0;-;886;5.2;3.2;1.5;81.6;6.5
CHD;20120425;181;212;0;-;888.9;0;6;-1.5;69.4;11.6
CHD;20120426;314;651;0;-;892.8;0;12;5.1;54.4;19.8
CHD;20120427;272;479;0;-;898.7;0;12.5;3.8;61.5;21.1
CHD;20120428;242;328;0;-;895.6;0;17.9;8.6;33.5;24
CHD;20120429;211;310;0;-;893.1;0;15.8;6.9;41.3;20.1
CHD;20120430;259;346;0;-;896.2;8.6;10.1;3.2;69.2;17.5
CHD;20120501;147;28;0;-;899;1;8.4;5.5;85.8;12.3
CHD;20120502;225;223;0;-;898.5;0.6;9.1;4.6;73.7;13.9
CHD;20120503;274;406;0;-;896.5;0;9;2.6;67.7;15.9
CHD;20120504;302;565;0;-;891.5;5.9;11;2.5;63.9;18.4
CHD;20120505;198;215;0;-;890.9;2.2;9.2;6.1;75.6;15.3
CHD;20120506;187;168;0;-;894.5;6.8;8.2;4.1;79.1;12.9
CHD;20120507;261;383;0;-;899.8;0;8.4;3.5;76.3;14.5
CHD;20120508;172;188;0;-;900;2.8;9.3;2.2;74.1;15.7
CHD;20120509;155;113;0;-;902.8;0.1;12.5;8;81;19.2
CHD;20120510;318;662;0;-;907.3;0;15.3;6.4;66.4;24
CHD;20120511;316;705;0;-;908.8;0;17.1;8.6;60.4;25.8
CHD;20120512;56;14;0;-;909.2;18.7;10.5;5.8;89.6;16.7
CHD;20120513;284;323;0;-;904.9;0;7;1.4;76.9;11.9
CHD;20120514;349;706;0;-;899.4;0;7.3;-0.6;67.5;15.1
CHD;20120515;214;329;0;-;897.3;3;5.7;0;69.7;11.4
CHD;20120516;141;61;0;-;903.8;4.3;1.5;-1.3;87.8;5.4
CHD;20120517;340;671;0;-;899.7;0.5;7.1;-2.7;67.3;15.4
CHD;20120518;157;88;0;-;895.6;0.1;11.6;7.3;73.8;16.8
CHD;20120519;207;386;0;-;894.8;1.5;12.2;8.3;80.6;18.8
CHD;20120520;228;272;0;-;889.7;0.3;12.6;6.1;67.9;19.5
CHD;20120521;134;106;0;-;885.7;24;9.8;7.1;87.1;14.9
CHD;20120522;225;171;0;-;892.9;6.2;10.2;6.5;83.2;14.6
CHD;20120523;229;256;0;-;903;0.1;13.2;9.8;86.1;18.7
CHD;20120524;306;535;0;-;904.5;0;15.7;7.9;71.3;22.9
CHD;20120525;337;675;0;-;901;0;15.3;8.8;74.8;22.3
CHD;20120526;355;660;0;-;900.4;0;14.6;8.1;69.4;21.9
CHD;20120527;283;468;0;-;900.6;1.6;13.3;8;73;21
CHD;20120528;305;561;0;-;900.2;0;13.1;6.8;65.6;19.4
CHD;20120529;301;539;0;-;900.1;0;13.4;5.4;65.2;21
CHD;20120530;350;668;0;-;903;7.3;14.6;6.3;62.7;22
CHD;20120531;235;186;0;-;904.5;0.1;14.2;9.4;72.1;19.7
CHD;20120601;301;509;0;-;902.2;0;15.7;9.9;72.2;21.9
CHD;20120602;352;718;0;-;899.1;3;16.9;8.3;67.6;24.8
CHD;20120603;134;78;0;-;897.2;11.9;13.9;9.5;88.1;19.7
CHD;20120604;138;29;0;-;898.5;3.3;9.8;8.3;82.3;12.9
CHD;20120605;350;596;0;-;899.2;0;12.5;7.8;72.9;18
CHD;20120606;58;10;0;-;896.5;4.6;11.7;9;87;16.2
CHD;20120607;226;296;0;-;893.2;10.3;15.6;8.9;79.4;25.9
CHD;20120608;72;5;0;-;897.4;10.7;11.7;8.2;93.7;14
CHD;20120609;318;435;0;-;899.1;0.5;11.9;6.4;77.3;18.3
CHD;20120610;228;196;0;-;894.6;11.2;11.3;8.3;82;16.5
CHD;20120611;168;88;0;-;891;10.8;10.7;8.3;83.5;15.2
CHD;20120612;105;4;0;-;891.8;15.7;8.1;6.6;90;11.7
CHD;20120613;143;29;0;-;899.6;2.7;8.2;3.8;87.7;12.1
CHD;20120614;350;709;0;-;901.3;0;10.8;2.5;74.8;18.9
CHD;20120615;316;637;0;-;902.5;0;16.3;6.1;65;26.4
CHD;20120616;321;631;0;-;903.6;0;18.8;9.5;59.5;28.3
CHD;20120617;353;715;0;-;904.6;0;17.9;10.3;73.3;24.1
CHD;20120618;314;496;0;-;903;0;18.9;12.4;64.7;27.2
CHD;20120619;152;166;0;-;902.1;0.9;16.8;11.1;79.1;22
CHD;20120620;204;204;0;-;899.9;2.3;16.7;12.6;84;21.5
CHD;20120621;270;423;0;-;898.5;10.6;16.8;11.3;76.7;25.3
CHD;20120622;362;706;0;-;904.5;0;15;10.4;71.8;20.9
CHD;20120623;362;723;0;-;906.9;0;14.2;8.1;72.3;20.5
CHD;20120624;294;525;0;-;904.6;5.5;16.3;7.8;58;22.4
CHD;20120625;118;28;0;-;903.8;4.9;15;12.5;82.5;18.5
CHD;20120626;107;1;0;-;906.1;18.2;15;12.9;93.8;17.8
CHD;20120627;342;588;0;-;904.6;0;17.9;13.5;82;23.9
CHD;20120628;313;614;0;-;899.3;0;19.5;11.8;75.7;27.1
CHD;20120629;333;681;0;-;898.3;0;20.9;14.3;70.5;29.2
CHD;20120630;313;666;0;-;898.9;0.1;20.3;14;72.9;26
CHD;20120701;118;76;0;-;902.2;16.9;15.1;11.5;89.3;18.9
CHD;20120702;95;30;0;-;901.1;9.5;13.7;11.3;92.9;17.3
CHD;20120703;309;474;0;-;901.8;0;15.5;12;87.1;20.5
CHD;20120704;296;543;0;-;899.2;0.9;15.8;10.5;81.8;23
CHD;20120705;179;182;0;-;897.1;16.1;15.4;10.3;84.4;21.4
CHD;20120706;137;35;0;-;898.2;2.6;13.7;10.1;89.1;17.9
CHD;20120707;341;687;0;-;898.7;1;15.3;7.9;73.6;23
CHD;20120708;284;427;0;-;898.3;2.4;16.6;10.9;73.6;21.9
CHD;20120709;353;681;0;-;900;0;16.8;11;71.7;22.3
CHD;20120710;199;401;0;-;900.2;0;15.7;11.1;75.2;21.6
CHD;20120711;349;612;0;-;901.4;0;15.3;11.9;68.9;19.1
CHD;20120712;278;405;0;-;902.3;0;13.2;9.3;69.4;17.4
CHD;20120713;171;73;0;-;896.4;27.8;14.5;9.2;76.3;20.6
CHD;20120714;330;528;0;-;897.2;4.3;14.6;10.8;65.3;18.8
CHD;20120715;202;182;0;-;902.8;10.3;10.6;7.4;81.2;15.4
CHD;20120716;354;703;0;-;909.8;0;11.7;6.4;73.9;17.9
CHD;20120717;342;682;0;-;910.7;0;14.4;7.3;67.3;21.6
CHD;20120718;337;708;0;-;905.4;0;17.1;8.2;61;25.3
CHD;20120719;223;297;0;-;900;0;17.2;11.6;64.4;22.7
CHD;20120720;176;86;0;-;900.2;2.7;14.2;10.9;80.4;18.8
CHD;20120721;165;16;0;-;903.3;1.2;11.6;9.6;85.6;14.1
CHD;20120722;348;672;0;-;905.5;0;12.3;5.7;64.1;18.8
CHD;20120723;341;710;0;-;903.7;0;13;4.9;72.4;20
CHD;20120724;321;675;0;-;901.7;0;17.1;8.7;70.3;25.5
CHD;20120725;288;601;0;-;901.7;0;18.4;11.4;67.9;26.1
CHD;20120726;331;707;0;-;902.7;0;19.2;11.2;68;27.6
CHD;20120727;301;648;0;-;900.6;0;20.9;12.7;64.8;29.6
CHD;20120728;145;89;0;-;898.4;7.5;17.4;13.7;77;21.8
CHD;20120729;233;287;0;-;900.5;4.2;15.1;10.2;85.3;20
CHD;20120730;272;443;0;-;903.6;0;14.5;9.2;71.6;20.9
CHD;20120731;327;704;0;-;903.5;0;16.2;8.7;67.8;24.4
CHD;20120801;300;574;0;-;900.7;10;18.5;9.7;67.3;27.9
CHD;20120802;320;671;0;-;901.3;0;18.1;11.9;78.4;24.2
CHD;20120803;307;525;0;-;902.1;0;17.3;11.5;74.7;22.3
CHD;20120804;279;503;0;-;899.8;15.3;16.7;9.7;73.8;23.5
CHD;20120805;163;239;0;-;897.7;19.1;15.8;12;86.2;22.8
CHD;20120806;119;94;0;-;901.6;5.2;13.7;10.1;89.4;17.9
CHD;20120807;334;685;0;-;907;0;13.7;7;76.8;20.6
CHD;20120808;315;686;0;-;906.8;0;14.8;7.7;77.3;22.3
CHD;20120809;288;681;0;-;907.1;0;15.7;9.7;76.1;22.5
CHD;20120810;316;679;0;-;906.2;0;15.7;9.4;73.5;23.3
CHD;20120811;313;678;0;-;902.6;0;15.6;8.9;74.5;23.4
CHD;20120812;281;568;0;-;899.3;0;16.1;9.2;74.7;23
CHD;20120813;272;454;0;-;899;0;17.1;12.2;76.6;23
CHD;20120814;294;650;0;-;899.4;0;17;10.4;72;24.6
CHD;20120815;291;623;0;-;899;4.7;19.8;10.6;60.9;28.7
CHD;20120816;257;391;0;-;903.6;1.3;16;12.6;84.9;20
CHD;20120817;298;675;0;-;904.9;0;17.1;9.9;76.7;25.6
CHD;20120818;296;673;0;-;906.1;0;19.8;11.5;69.3;29.4
CHD;20120819;289;671;0;-;907.1;0;21.4;13.1;67;31.1
CHD;20120820;263;586;0;-;907.5;0;21.7;15.1;66.4;30.5
CHD;20120821;257;615;0;-;905.2;2.4;21.9;14.6;61.5;30.9
CHD;20120822;259;535;0;-;903.7;0.9;20.8;14.2;72.3;28.6
CHD;20120823;170;382;0;-;900.6;8.2;18.7;13.8;75.9;24.8
CHD;20120824;132;108;0;-;897.3;5.5;17.9;14.9;88;22.8
CHD;20120825;160;189;0;-;898.9;27.5;16.2;11.8;85.4;22.5
CHD;20120826;256;442;0;-;903.8;0.5;12.1;6.9;76.3;16.6
CHD;20120827;284;659;0;-;904.5;0;12.8;5.4;75.8;21.1
CHD;20120828;161;179;0;-;904.8;0;14.8;8.9;73.5;22.1
CHD;20120829;227;482;0;-;904.9;2.6;15.6;9.2;76.9;24.2
CHD;20120830;57;0;0;-;904;22.8;12.9;9.8;92.1;15.4
CHD;20120831;50;0;0;-;903.8;50.8;7.3;4.6;92.4;9.8
CHD;20120901;83;1;0;-;902.9;1.5;7.4;4.3;87.7;11.6
CHD;20120902;229;347;0;-;904.8;0;10.7;5.8;81.8;16.8
CHD;20120903;217;462;0;-;903;0;12.7;6.9;84.3;18.3
CHD;20120904;224;465;0;-;901.5;0;14.7;10;83.5;20.5
CHD;20120905;248;569;0;-;902.5;0;14.4;9.4;84.6;21.2
CHD;20120906;245;610;0;-;906.3;0;13.9;9.4;86.3;19.8
CHD;20120907;238;536;0;-;907.9;0;14.3;8.6;85.8;21.7
CHD;20120908;247;635;0;-;905.5;0;15.3;8.7;81.5;22.7
CHD;20120909;237;540;0;-;903.2;0.2;16.5;11;76;23.6
CHD;20120910;240;623;0;-;903.5;0;15.6;9.4;75.3;23.1
CHD;20120911;173;293;0;-;902;16;16;10.5;74;22.5
CHD;20120912;29;0;0;-;899.8;40;8.4;5.1;91;15.4
CHD;20120913;127;37;0;-;899.3;0;6.8;2.6;80.2;11.2
CHD;20120914;232;608;0;-;900.6;0;7.6;1.1;78.4;15.2
CHD;20120915;240;617;0;-;901;0;9.8;3.4;82.3;16
CHD;20120916;233;626;0;-;900.1;0;11.9;5.8;82;19.8
CHD;20120917;206;419;0;-;900.5;0;13.1;7.3;79.1;21.3
CHD;20120918;134;283;0;-;899.5;19.7;12.7;6.5;80.6;19.5
CHD;20120919;62;15;0;-;902.1;0.7;8.2;2.6;88.7;11.6
CHD;20120920;218;557;0;-;904.3;0;7.1;1.3;83.8;14.1
CHD;20120921;210;518;0;-;901.4;19.5;11.7;3.4;78.6;21.5
CHD;20120922;99;105;0;-;900.3;0.2;14.1;11.1;89.1;19.6
CHD;20120923;198;561;0;-;896.9;0;14.1;8.7;85.1;21.5
CHD;20120924;42;1;0;-;891.9;36.9;10.7;6;85.7;13.8
CHD;20120925;170;386;0;-;889.2;0;10.3;4.5;82.3;18.2
CHD;20120926;90;32;0;-;888.4;15.5;10;5.2;82.1;15.7
CHD;20120927;193;486;0;-;897.8;0.8;8.3;2.2;80.3;15.6
CHD;20120928;206;596;0;-;901.9;1.5;8.6;2.6;84.7;15.2
CHD;20120929;30;0;0;-;900.5;8.3;9.4;8.4;96.7;10.5
CHD;20120930;62;0;0;-;901.8;1.3;9.5;8.2;97.5;11.2
CHD;20121001;147;288;0;-;901.9;0;10.6;8.9;90.3;14.3
CHD;20121002;184;461;0;-;903;0;10.5;5.7;85.4;15.8
CHD;20121003;162;395;0;-;902.1;0;10.4;5;76;17.6
CHD;20121004;34;10;0;-;901.2;4.9;10.8;7.8;83.4;15.4
CHD;20121005;185;559;0;-;902.9;0;10.8;5.1;79.6;20.2
CHD;20121006;161;413;0;-;902.8;8.4;12.5;5;70.5;20.7
CHD;20121007;43;1;0;-;902.4;9;11.8;9.8;92.9;15.3
CHD;20121008;66;31;0;-;901.8;52.4;10.6;8.4;93.2;12.8
CHD;20121009;59;3;0;-;898.5;22.8;12.3;10.2;92.1;14.9
CHD;20121010;52;14;0;-;897.6;11.7;10.7;7.1;96.1;13.5
CHD;20121011;109;199;0;-;894.6;0.7;9.8;6.8;92;14.6
CHD;20121012;46;13;0;-;896.9;4.6;8.2;4.9;90.5;10.5
CHD;20121013;141;375;0;-;896.1;0;6.6;2.9;84.1;11.1
CHD;20121014;70;8;0;-;888;4.1;6.8;1.4;77.9;12.2
CHD;20121015;78;84;0;-;892;0.6;2.8;-1.4;86.1;8.2
CHD;20121016;121;259;0;-;896.3;0;3.4;-3.2;80.6;10.4
CHD;20121017;120;343;0;-;897.1;0;8.4;4;79.1;14.6
CHD;20121018;128;339;0;-;898;0;10.6;5.7;71.9;16.9
CHD;20121019;121;367;0;-;900.1;0;11;6.5;74.4;18.6
CHD;20121020;136;487;0;-;902.3;0;10.4;5;72.1;17.9
CHD;20121021;129;407;0;-;901.3;0;12.1;6.7;73;19.5
CHD;20121022;136;500;0;-;903.3;0;12.6;7.5;78;19.7
CHD;20121023;136;500;0;-;903.2;0;10;6.7;92.8;15.5
CHD;20121024;43;0;0;-;900.5;0.1;8.1;5.8;98.4;9.9
CHD;20121025;129;435;0;-;897;0;8.2;3.9;93.5;13.1
CHD;20121026;69;55;0;-;886.8;8.2;7.5;4.3;95.2;11.8
CHD;20121027;28;0;0;-;879.7;8.9;2.4;-2.3;91.3;7.5
CHD;20121028;80;6;8;-;887.4;0.6;-2.6;-3.8;73.9;-1.1
CHD;20121029;140;495;4;-;895.3;0;-3;-7;84.2;2.6
CHD;20121030;135;495;0;-;891;0;-0.7;-5.1;79.8;5.7
CHD;20121031;61;37;0;-;883.8;0;1.1;-3.3;81.5;4.7
CHD;20121101;96;299;0;-;879.3;3.9;4.9;0.4;75.6;11.8
CHD;20121102;106;272;0;-;889;0.2;8;3.2;58.4;11.4
CHD;20121103;97;273;0;-;891;0;10.8;7.2;51.6;15.8
CHD;20121104;70;169;0;-;887.8;25.6;8.9;4.5;77;16.3
CHD;20121105;97;205;0;-;891.2;5;4.3;2.1;81.6;8.4
CHD;20121106;84;94;0;-;900.3;6.8;1.4;-0.7;93.8;5.2
CHD;20121107;110;381;0;-;909.4;0;1.2;-1.7;83.8;6.7
CHD;20121108;72;99;0;-;904.6;0;3;-2.2;86.3;7.8
CHD;20121109;86;335;0;-;899;7.6;6.1;1;85.2;10.8
CHD;20121110;26;0;0;-;891.1;22.1;7.5;5.2;94.2;9.9
CHD;20121111;39;17;0;-;894.6;12.6;5.5;4.8;94.8;6.6
CHD;20121112;35;0;0;-;905.1;0;5.1;3.1;96.2;6.6
CHD;20121113;102;435;0;-;908.6;0;3;-1.1;88.8;7.9
CHD;20121114;102;440;0;-;906.5;0;3.2;-1.7;79.8;9.4
CHD;20121115;102;432;0;-;903.2;0;3.8;-0.2;80;10.9
CHD;20121116;101;423;0;-;900.2;0;2.7;-0.9;75.9;9.2
CHD;20121117;96;422;0;-;896.5;0;2;-2.3;75.6;8.3
CHD;20121118;85;381;0;-;895.9;0;2.1;-1.3;79;8.8
CHD;20121119;96;421;0;-;897.9;0;1.3;-2.1;81.4;7.3
CHD;20121120;95;421;0;-;899.8;0;1.9;-2;74.5;9.3
CHD;20121121;67;169;0;-;900.7;0;4.4;-1.1;67.9;9.9
CHD;20121122;27;0;0;-;903.8;0;4;0.6;88.7;6.3
CHD;20121123;75;291;0;-;903;0;2.8;-1.6;84.8;8.1
CHD;20121124;53;45;0;-;901.1;0;4.4;0.9;72.6;9.2
CHD;20121125;22;6;0;-;900.4;1.1;6.9;3;77.2;10.8
CHD;20121126;30;0;0;-;892.9;1;6.2;3.4;93.9;9.7
CHD;20121127;20;0;0;-;887.8;9.8;1;-0.6;98.9;3.7
CHD;20121128;33;0;2;-;879.6;8.3;1.4;-0.5;87.2;4.2
CHD;20121129;36;0;9;-;882.2;1.4;-1.5;-4.3;96.1;-0.1
CHD;20121130;71;243;8;-;886.4;0;-5.2;-8.5;85.9;-1
CHD;20121201;83;358;7;-;892.3;0;-6.3;-9.9;90.4;-3.8
CHD;20121202;20;0;6;-;895.7;2.7;-5.5;-8.5;88.1;-1.9
CHD;20121203;20;0;10;-;898.2;22.1;-5.4;-12.3;93.7;2.4
CHD;20121204;21;0;10;-;888.9;14.5;0.4;-2.1;85.3;3.8
CHD;20121205;29;0;31;-;887.3;9.7;-2.3;-3.3;87.8;-0.6
CHD;20121206;57;21;40;-;895.2;1.4;-4.6;-10.8;87.5;-2.1
CHD;20121207;17;0;37;-;887.8;11.3;-5.7;-11.9;89.7;-0.3
CHD;20121208;54;92;55;-;895.7;2.4;-4.2;-7.7;89.8;-0.9
CHD;20121209;59;68;46;-;903;2.7;-7.9;-14.8;91.3;-3.1
CHD;20121210;26;0;42;-;896.1;5.1;-1.6;-4;80.4;-0.3
CHD;20121211;47;19;49;-;899.8;1.2;-7;-14.4;88.9;-3.1
CHD;20121212;84;385;45;-;899.6;0;-12.8;-16.8;92.1;-7.7
CHD;20121213;32;8;40;-;893.4;0;-6.2;-13.4;87.1;-0.7
CHD;20121214;43;0;35;-;888.1;12.2;1.5;-2.1;85.6;3.8
CHD;20121215;33;24;29;-;891.4;9.2;2.6;0.8;90.7;5.6
CHD;20121216;24;0;26;-;895.3;11.7;2.6;0.7;89.1;4.5
