stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Durchschnittstemperatur;Tiefsttemperatur;Maximaltemperatur;Relative Luftfeuchtigkeit (%);Niederschlag (mm)
OTL;19640521;-;0;47;968.4;738;19;14.4;24.6;35.3;2.7
OTL;19640522;-;0;77;972.2;324;15.5;12.4;19.6;68.3;3.8
OTL;19640523;-;0;100;974.9;0;14.3;12.4;16.5;72;3
OTL;19640524;-;0;90;974.6;84;15.6;12.2;18.6;69.7;0
OTL;19640525;-;0;100;969.7;0;11.5;10.2;15.7;86.3;37
OTL;19640526;-;0;33;966;678;15.2;8.9;20.3;67.3;0
OTL;19640527;-;0;97;966.9;66;13.4;11.5;15.5;80;8.3
OTL;19640528;-;0;73;967.5;324;15.1;11.7;19.2;76;0.6
OTL;19640529;-;0;40;966.9;708;18;10.6;22.8;64;0
OTL;19640530;-;0;37;966.6;708;19.8;13.2;24.8;59;0
OTL;19640531;-;0;60;965.4;582;19.3;15.4;24.8;65.7;4.7
OTL;19640601;-;0;100;964.7;0;15.5;14.5;17.6;90.3;34.8
OTL;19640602;-;0;97;963.3;18;13.3;12.3;17.5;87.7;50.8
OTL;19640603;-;0;63;971.9;258;15.5;11.4;19;79.7;0.5
OTL;19640604;-;0;50;977.6;708;18.8;11.6;24.2;56;0
OTL;19640605;-;0;53;976.6;618;20.4;14.1;25.7;59.7;0.1
OTL;19640606;-;0;37;975.8;546;20.8;17;26.5;67.3;0
OTL;19640607;-;0;33;971.7;624;22.5;16.6;27.2;60.7;0
OTL;19640608;-;0;20;969.7;756;21.6;18.1;28;33.7;0
OTL;19640609;-;0;0;974.8;810;20.5;15.4;25.7;38.7;0
OTL;19640610;-;0;37;976.3;720;20.6;13.4;25;56.7;0
OTL;19640611;-;0;43;975.9;696;21.1;15.4;25.6;63;0
OTL;19640612;-;0;23;974.6;720;22.8;17.1;27.6;62.3;0
OTL;19640613;-;0;27;970.3;720;23.3;18.6;28.1;59.7;0
OTL;19640614;-;0;93;968.5;180;19.7;15.9;24.1;78.3;64.9
OTL;19640615;-;0;40;970.3;312;18.7;11.7;22.5;54.7;0
OTL;19640616;-;0;43;970.5;714;21.4;14.7;25.5;41.7;0
OTL;19640617;-;0;50;969.9;666;21.1;16.4;24.8;56;0
OTL;19640618;-;0;70;968.3;426;20.9;16.3;25.2;68.3;38.7
OTL;19640619;-;0;93;968.8;30;16.8;15.6;20.3;86.7;10.7
OTL;19640620;-;0;97;970.4;0;16.5;14.7;17.5;91.7;31.7
OTL;19640621;-;0;90;970.5;318;18.6;15.2;23.2;74.7;12.2
OTL;19640622;-;0;53;969.6;264;17.9;15.1;23;77.7;0.2
OTL;19640623;-;0;33;970.1;726;21.1;13.9;25.7;56.3;0.2
OTL;19640624;-;0;53;971;492;20;16.6;25.7;67.7;0.3
OTL;19640625;-;0;73;972.7;300;18.9;14.7;23.1;72.3;0.7
OTL;19640626;-;0;93;974.3;144;18.6;16.2;21.1;77.7;0.6
OTL;19640627;-;0;77;973.2;630;20.4;16.9;26.3;69;2.5
OTL;19640628;-;0;60;972.5;390;21.3;16.4;25.6;65.7;0
OTL;19640629;-;0;30;970.2;750;25.6;19.4;28.5;37.7;0
OTL;19640630;-;0;7;972.8;810;23;17.9;27.9;25;0
OTL;19640701;-;0;13;974.2;816;20;14.4;25.1;54.7;0
OTL;19640702;-;0;13;972.5;804;21.9;18.1;25.3;53;0
OTL;19640703;-;0;60;972.3;600;21.2;18.3;24.6;56;0
OTL;19640704;-;0;93;968.5;462;21.5;18.9;25.2;68.3;0
OTL;19640705;-;0;87;966.4;342;19.6;17.3;24;69.3;2.6
OTL;19640706;-;0;33;967.8;804;21.2;13.6;26;55.7;0
OTL;19640707;-;0;40;970.7;360;19.4;17.3;23.9;73.3;1
OTL;19640708;-;0;37;969.9;648;21.1;14.9;25.5;63;0
OTL;19640709;-;0;60;967.7;336;19.5;16.8;25.2;77.7;24.6
OTL;19640710;-;0;43;964.7;522;18.7;14.9;24.1;35.3;0
OTL;19640711;-;0;13;969.2;792;19.6;14.2;24.4;29.7;0
OTL;19640712;-;0;27;971.4;672;19.9;13.9;24.5;51;0
OTL;19640713;-;0;30;976.6;678;21.2;16.2;26;59.3;0
OTL;19640714;-;0;40;979.5;654;20.8;16.2;27.5;70;1.4
OTL;19640715;-;0;10;980.1;792;23.5;15.6;29.8;56.7;0
OTL;19640716;-;0;7;979.8;792;24.9;18.4;30.4;55.7;0
OTL;19640717;-;0;7;978.2;774;26.1;21.1;32.2;47.3;0
OTL;19640718;-;0;13;976.4;702;26.3;20.4;31.5;58;0
OTL;19640719;-;0;40;974;480;25.6;22;30.2;62.3;0
OTL;19640720;-;0;40;975.1;582;22.7;19.1;30.5;69;19.8
OTL;19640721;-;0;40;974.1;594;24.1;17.1;29.5;58.7;0
OTL;19640722;-;0;43;973;606;23.4;19.1;29.7;61.7;10.3
OTL;19640723;-;0;47;972.6;600;23;17.2;28;56;0
OTL;19640724;-;0;20;974.6;690;22.3;17.4;27.2;54;0
OTL;19640725;-;0;43;976.5;636;23.1;18.6;27.5;55;0
OTL;19640726;-;0;70;975.8;588;23.8;20.4;27.3;63.7;0
OTL;19640727;-;0;53;972;492;23.2;19.3;28.1;69;43.4
OTL;19640728;-;0;47;971.1;330;20.7;16.9;24.4;74.3;0
OTL;19640729;-;0;10;971.2;792;22.7;15.8;28.7;58.7;0
OTL;19640730;-;0;50;974.4;618;23.4;18.1;28.9;63;25.4
OTL;19640731;-;0;43;974.9;654;21.7;16.7;27.9;74;7.2
OTL;19640801;-;0;40;969.9;624;24;17;29.5;55;0
OTL;19640802;-;0;57;964.5;732;26.2;19.7;31.7;37.3;0
OTL;19640803;-;0;53;971.7;678;21.4;19.6;25.5;65.7;0
OTL;19640804;-;0;33;975.2;708;21.2;16.6;25.7;53;0
OTL;19640805;-;0;47;974.2;612;22.3;16.6;26.6;64;0
OTL;19640806;-;0;60;972.1;468;22.9;19.3;27.5;65.7;0
OTL;19640807;-;0;90;969.5;234;21.4;19.1;26.6;77.3;16.8
OTL;19640808;-;0;90;965.2;72;21.4;17.4;24.5;67.3;9.9
OTL;19640809;-;0;53;963.6;612;20.5;15.4;25.6;46.3;0
OTL;19640810;-;0;23;966.9;714;20.4;15.7;25.7;37.3;0
OTL;19640811;-;0;13;967.7;756;20.7;15.1;26;32;3.1
OTL;19640812;-;0;63;966.1;156;13.5;11.2;19.7;73.7;4.3
OTL;19640813;-;0;70;966.8;330;17.3;11.4;21.9;57;0
OTL;19640814;-;0;27;968.5;720;19.4;12.5;24.5;60;5.1
OTL;19640815;-;0;70;968.8;114;17.2;14.9;21;80;0
OTL;19640816;-;0;30;972.7;696;20.3;13.9;25.5;59;0
OTL;19640817;-;0;97;970.7;204;20.7;16.4;24.9;69.7;3.4
OTL;19640818;-;0;67;962;18;17;15.4;20.8;86.3;25.7
OTL;19640819;-;0;33;963.4;750;20.2;12.7;25.8;51;0
OTL;19640820;-;0;63;969.4;696;20.6;16.6;25.2;47.7;4.8
OTL;19640821;-;0;100;972.4;0;16.2;15.4;19.7;89.7;23.2
OTL;19640822;-;0;73;969.6;138;17.3;15.1;21;78.3;7.6
OTL;19640823;-;0;63;974.2;648;20.5;14.1;25.6;47.7;1
OTL;19640824;-;0;43;977.4;732;19.9;13.8;24.2;69;0
OTL;19640825;-;0;13;977.6;708;19.4;15.5;24.7;70.7;0
OTL;19640826;-;0;3;978.4;744;20.7;15;27;63.3;0
OTL;19640827;-;0;3;978.4;750;21.8;16.2;28.2;61.7;0
OTL;19640828;-;0;3;977.4;732;22.1;16.9;28.5;63.3;0
OTL;19640829;-;0;40;974.8;648;20.5;16.9;28.2;67;10.9
OTL;19640830;-;0;7;974.6;690;20.5;16;26.1;39.7;0
OTL;19640831;-;0;53;978.2;738;17.9;11.6;23;63.3;0
OTL;19640901;-;0;67;980.3;384;18.2;16.2;21.7;55.7;0
OTL;19640902;-;0;30;979.4;534;15.9;12.5;20.6;61.3;0
OTL;19640903;-;0;23;977.6;600;16.9;11;23.2;62;0
OTL;19640904;-;0;40;976.5;336;18.3;12.2;23.4;63.7;0
OTL;19640905;-;0;93;976.8;18;17.2;15.1;19.2;83.7;13.5
OTL;19640906;-;0;93;970.6;246;17.5;15.9;21.3;83.7;0.7
OTL;19640907;-;0;7;970.7;708;19.2;13.3;25.3;33.3;0
OTL;19640908;-;0;33;974.4;672;18.3;13.3;24.8;48;0
OTL;19640909;-;0;10;975.4;708;20.7;15.6;26.8;49.7;0
OTL;19640910;-;0;3;977;684;19.8;14.2;25.5;67.3;0
OTL;19640911;-;0;60;977.4;504;21;16.6;24.8;71.3;0
OTL;19640912;-;0;17;975.9;510;20.4;16.6;25.5;75.3;0.4
OTL;19640913;-;0;43;975.7;564;21.9;17.6;26.8;64.3;6.7
OTL;19640914;-;0;73;978;402;19.6;15.9;23.8;77.7;0
OTL;19640915;-;0;90;979.3;42;20;16.3;23;78.3;0
OTL;19640916;-;0;97;977.2;0;18.5;17.3;20.8;89.3;22.6
OTL;19640917;-;0;33;970.2;552;20.1;15.7;25.3;62;0
OTL;19640918;-;0;7;971.8;684;19.5;15.2;25.3;33.7;0
OTL;19640919;-;0;17;974.7;660;17.1;14.2;22;52;0
OTL;19640920;-;0;90;971.8;282;16;12.4;20.9;72;1.8
OTL;19640921;-;0;17;975.3;660;14.9;11.8;19.6;28.7;0
OTL;19640922;-;0;10;978.5;666;15;9.2;20.9;32.3;0
OTL;19640923;-;0;0;979.3;660;13.8;8.7;19.5;51.3;0
OTL;19640924;-;0;0;976.8;648;14.9;8.8;21.9;56;0
OTL;19640925;-;0;0;978.2;648;15.7;9.7;22.6;55.3;0
OTL;19640926;-;0;50;978.6;522;16.3;10.9;22.1;64.7;0
OTL;19640927;-;0;100;976.3;36;14.2;12.3;16.9;79.7;0
OTL;19640928;-;0;83;977.1;372;16.6;11.3;20;74;0
OTL;19640929;-;0;50;979.3;486;17.6;13.7;21.5;70.7;0
OTL;19640930;-;0;53;977.7;360;17;12.4;20.6;75;0
OTL;19641001;-;0;93;979;6;16.7;14.4;18.5;80.7;6.7
OTL;19641002;-;0;100;979.6;0;14.9;14.5;16.8;94.3;8
OTL;19641003;-;0;77;979;150;16.4;14.1;20.1;83;21.6
OTL;19641004;-;0;100;982.2;0;14.6;13.5;16.1;87.7;0.3
OTL;19641005;-;0;70;981.7;372;15.1;12.9;19.6;76.7;0
OTL;19641006;-;0;17;979.5;588;15.5;12;20.5;73.3;0
OTL;19641007;-;0;93;971.9;168;16;13.5;19.2;73;20.2
OTL;19641008;-;0;100;947.4;0;12.4;9.9;15.8;79.3;17.3
OTL;19641009;-;0;37;950.1;564;13.4;10.3;18.8;32.3;0
OTL;19641010;-;0;60;955.7;522;12.3;7.6;18.4;68.3;6.7
OTL;19641011;-;0;70;957.8;336;11.9;8.6;17.1;71;15.2
OTL;19641012;-;0;100;957.3;0;8.7;7.7;10.9;91;24.4
OTL;19641013;-;0;67;956.1;228;9.1;7.3;13.9;62.7;0
OTL;19641014;-;0;53;959.4;516;10;5;16.3;51;0
OTL;19641015;-;0;70;965.2;0;7.2;6.3;9.3;84;3.3
OTL;19641016;-;0;20;972.5;522;9.1;3.7;14.7;62;0
OTL;19641017;-;0;53;975.5;492;11.7;5.9;18.2;45.7;0
OTL;19641018;-;0;17;976.4;564;12.2;5.9;17.8;37.7;0
OTL;19641019;-;0;7;977.7;570;11.5;8.4;17.1;30;0
OTL;19641020;-;0;17;974.9;480;10.6;6.3;15.8;39.3;0
OTL;19641021;-;0;17;972.2;420;9.5;6.6;15.7;55;0
OTL;19641022;-;0;53;970.1;492;8.9;4.4;13.2;68.3;0
OTL;19641023;-;0;100;961.6;0;8.8;6.9;9.4;86.3;13.1
OTL;19641024;-;0;63;958.2;0;5.5;5.2;9.4;72.3;1.5
OTL;19641025;-;0;73;967.5;0;10.3;4.8;14;41.7;0.2
OTL;19641026;-;0;47;972.6;288;10.4;7.5;15;59;1.1
OTL;19641027;-;0;97;977.9;0;9.5;7.3;10.5;84;2
OTL;19641028;-;0;73;981.4;126;10.5;7.9;13.2;76.3;0
OTL;19641029;-;0;67;984;0;9.3;8.3;10.7;87.7;3
OTL;19641030;-;0;63;982.9;414;11.7;6.8;15.6;70.3;0
OTL;19641031;-;0;100;982.2;0;10.5;9.4;12.2;77.3;0
OTL;19641101;-;0;43;980.5;156;8.5;7;12.7;76.3;0
OTL;19641102;-;0;53;975.2;450;9.5;4.8;13.6;73;5.8
OTL;19641103;-;0;100;975.4;0;6.7;5.6;10.1;85.7;11.4
OTL;19641104;-;0;100;974;0;6.9;5.1;7.5;83.7;0
OTL;19641105;-;0;77;970.3;150;8.6;5.4;12.7;73;0
OTL;19641106;-;0;7;973.5;486;7.9;5.9;13.2;58.3;0
OTL;19641107;-;0;47;976.4;384;7.4;2.9;11.2;64.3;0
OTL;19641108;-;0;97;973.9;0;7.7;6.4;9.2;80;7.6
OTL;19641109;-;0;100;972.2;0;6;5.4;7.7;91.3;7.5
OTL;19641110;-;0;73;973.4;12;7.5;5.6;9.6;84;0
OTL;19641111;-;0;67;973.9;174;8.8;4.9;11.2;82.7;0
OTL;19641112;-;0;43;974;432;9.2;5.9;13.3;72.3;0
OTL;19641113;-;0;17;974;468;12.4;7.3;18.1;33.7;0
OTL;19641114;-;0;90;974;330;8.7;6.7;12.8;59.7;0
OTL;19641115;-;0;47;971.2;354;9;4.6;12.3;69.3;0
OTL;19641116;-;0;63;974.5;312;9.3;6.9;14.2;43.7;0
OTL;19641117;-;0;27;972.1;456;15.8;7.3;21.4;40.3;0
OTL;19641118;-;0;10;973.1;456;19.1;13.7;23.3;31.3;0
OTL;19641119;-;0;40;978.5;294;11.7;8.4;19.3;62;0
OTL;19641120;-;0;17;976.7;450;9.4;5.6;17.1;77;0
OTL;19641121;-;0;47;975.8;288;8;4.3;10.8;76;0
OTL;19641122;-;0;10;974.5;330;12.5;7.3;20.3;34.7;0
OTL;19641123;-;0;70;978.6;18;4;3.4;8.4;87.7;0
OTL;19641124;-;0;63;980.7;36;4;0.9;6.3;85;0
OTL;19641125;-;0;10;981.9;390;6.6;3.6;10.4;75;0
OTL;19641126;-;0;73;981;6;4.8;3.5;6.5;94.3;0
OTL;19641127;-;0;100;975;0;6.8;3.3;7.9;88;0
OTL;19641128;-;0;100;963.7;0;5.9;5;7.5;93.7;27.4
OTL;19641129;-;0;100;953.1;0;3.7;2;5.7;94;23.7
OTL;19641130;-;0;97;958.3;42;3.6;1.9;5;76.7;2.1
OTL;19641201;-;0;27;958.9;330;2.4;0.8;5.7;58.7;0
OTL;19641202;-;0;67;964.5;18;2.7;0.6;5.2;52.3;0
OTL;19641203;-;0;43;962.1;342;3.2;-1.7;6.4;47.7;0
OTL;19641204;-;0;37;961;426;1.8;-0.2;5.8;31.3;0
OTL;19641205;-;0;60;969.4;66;2;-0.3;4.2;56.3;0
OTL;19641206;-;0;43;974.3;204;2.4;-0.6;6.5;52.3;0
OTL;19641207;-;0;10;981.8;420;3.6;0.3;9;62;0
OTL;19641208;-;0;0;987.1;420;4.3;0.8;9.3;66;0
OTL;19641209;-;0;7;985.8;420;4.8;1.9;9.3;64;0
OTL;19641210;-;0;23;979.4;420;5.3;1.4;9.7;59;0
OTL;19641211;-;0;70;976.3;180;6;3.9;9.7;52.3;0
OTL;19641212;-;0;7;979.4;414;5.3;2.2;9.6;54.7;0
OTL;19641213;-;0;70;977.2;186;4.9;2.3;8.5;55.3;0
OTL;19641214;-;0;83;975.4;24;5.8;3.4;7.8;58.3;4.3
OTL;19641215;-;0;100;972.1;0;4;3.2;6;92.7;8.5
OTL;19641216;-;0;100;966.9;0;4.6;3.6;4.7;91;17.9
OTL;19641217;-;0;87;970.2;102;6.3;3.9;10;85.7;0
OTL;19641218;-;0;73;969.7;0;6.5;3.9;8.1;73.3;1
OTL;19641219;-;0;100;957.3;0;7.3;5.7;8.5;82.7;6.9
OTL;19641220;-;0;93;963.7;0;6.3;5.2;7.8;87.3;6.8
OTL;19641221;-;0;100;967.7;0;5.4;4.7;6.3;92.3;0
OTL;19641222;-;0;93;976.9;0;5.4;4.2;6.7;87.7;0
OTL;19641223;-;0;87;981.2;78;5.6;3.9;8;79;0
OTL;19641224;-;0;23;976.4;408;2.9;1.1;6.3;76;0
OTL;19641225;-;0;43;964.9;348;3.3;0.5;7.2;65;0
OTL;19641226;-;0;97;955.3;0;3.7;0.9;5.8;36;0
OTL;19641227;-;0;97;954.8;0;1.2;0.6;3.6;48.3;2.3
OTL;19641228;-;3;100;952.6;0;-0.9;-1.3;1.1;92.3;1
OTL;19641229;-;4;47;963;348;0.9;-1.6;4.6;57.7;0
OTL;19641230;-;2;10;976.3;318;-0.2;-3.5;3.7;44;0
OTL;19641231;-;1;30;979.1;408;1.2;-2.8;5.2;56.3;0
OTL;19650101;-;1;100;970.3;0;3.1;0.4;4.2;68;0.3
OTL;19650102;-;0;100;957.6;0;2.2;0.9;4.3;90.7;0.6
OTL;19650103;-;0;57;956.7;54;4.8;1.9;7.4;20;0
OTL;19650104;-;0;10;968.8;414;4.2;1.3;8.5;22.3;0
OTL;19650105;-;0;13;982.6;420;1.6;-1.3;6.3;34;0
OTL;19650106;-;0;17;979.3;408;3.2;-0.3;7;47;0
OTL;19650107;-;0;60;976.5;120;4.7;-0.3;11.7;53;0
OTL;19650108;-;0;40;974.3;228;3.6;0.6;7.6;68.7;0.2
OTL;19650109;-;0;63;970.7;126;5.1;2.5;8.7;65.7;0
OTL;19650110;-;0;20;971.5;348;9.1;4.8;15.8;34;0
OTL;19650111;-;0;57;978.7;336;4.1;2;7.5;78.7;0
OTL;19650112;-;0;100;975.8;6;3.5;1.5;4.3;75.3;0
OTL;19650113;-;0;87;974.4;216;4.7;1.4;7.4;71.7;0
OTL;19650114;-;0;73;973;0;5.5;3.9;7.8;49.7;0
OTL;19650115;-;0;93;974.2;240;3.4;1.7;6.4;56.3;0
OTL;19650116;-;0;47;974.6;438;4.4;-1.2;10.4;38.7;0
OTL;19650117;-;0;87;970.9;162;3.3;0;6.5;46.7;1
OTL;19650118;-;2;70;957.9;432;3.7;-0.3;8.1;55.3;0.3
OTL;19650119;-;1;93;944.8;54;4.3;-0.4;7.8;47;0
OTL;19650120;-;0;67;947.2;264;2.2;-0.9;5.4;30.3;0
OTL;19650121;-;0;20;953.1;456;3.1;0.3;7.9;48.3;0
OTL;19650122;-;0;40;961.1;336;2.7;0.6;8;57;0
OTL;19650123;-;0;13;969.5;456;6.8;0.2;13.1;44.3;0
OTL;19650124;-;0;7;975.8;444;5.8;3.4;11.6;32;0
OTL;19650125;-;0;67;972.6;0;2;0.7;4.5;54;0
OTL;19650126;-;0;50;966.7;282;2;-1.5;6.1;61.3;0
OTL;19650127;-;0;100;965.7;24;1.8;0.8;4;89;8.2
OTL;19650128;-;5;100;967.4;0;0.6;0;2.3;96;25.9
OTL;19650129;-;7;100;969.7;0;2.9;0.2;3.7;94.7;9.8
OTL;19650130;-;2;100;971.6;0;3.9;2.7;4.4;95.3;7
OTL;19650131;-;0;100;972.4;0;5.6;3.9;6.1;94.7;4.5
OTL;19650201;-;0;40;970.3;456;9.5;4.9;15.1;61.3;0
OTL;19650202;-;0;3;982.2;480;7.8;2.5;11;19.3;0
OTL;19650203;-;0;7;981.6;486;2.8;-0.1;8.3;59.3;0
OTL;19650204;-;0;13;979.3;480;3.6;-1.6;8.7;48.3;0
OTL;19650205;-;0;37;972.5;288;3;-0.3;7;41;0
OTL;19650206;-;0;17;973.9;498;5.4;1;11.8;34;0
OTL;19650207;-;0;33;971.1;486;5.2;0.6;9.8;40.7;0
OTL;19650208;-;0;40;963.4;252;4;1.3;13.6;34;0
OTL;19650209;-;0;7;968.8;516;1.3;-1;6.8;24.3;0
OTL;19650210;-;0;3;972.3;432;-0.5;-3.9;4.2;38.3;0
OTL;19650211;-;0;10;972.9;516;2.4;-2.8;6.5;54.7;0
OTL;19650212;-;0;3;978.1;504;1.1;-2;5.3;59.7;0
OTL;19650213;-;0;17;972.6;408;1.5;-2.1;5.6;66;0
OTL;19650214;-;0;30;966;528;5.3;-0.8;11.6;38;0
OTL;19650215;-;0;37;969.8;468;2.9;1.3;6.8;25.3;0
OTL;19650216;-;0;17;968.1;516;2.4;-1.1;7.4;29.3;0
OTL;19650217;-;0;10;970;534;0.3;-1.6;5.1;25.3;0
OTL;19650218;-;0;7;970.8;540;0.5;-4.7;5.7;33.3;0
OTL;19650219;-;0;13;970.6;546;0.8;-4.1;5.8;51.3;0
OTL;19650220;-;0;40;974.6;360;0.3;-3.2;3.3;72.7;0.7
OTL;19650221;-;3;37;976.8;468;0.9;-2;5;63.7;0
OTL;19650222;-;0;0;973.9;564;1.6;-3.5;7.6;45.7;0
OTL;19650223;-;0;0;971.6;564;2.2;-1.9;7.7;48;0
OTL;19650224;-;0;0;967.5;540;2;-1.8;7.2;57.7;0
OTL;19650225;-;0;0;964.1;576;5.2;-1.5;12.9;43;0
OTL;19650226;-;0;13;964.7;432;2.6;-1;7;60;0
OTL;19650227;-;0;0;961.7;576;5.3;-1.2;12;36.7;0
OTL;19650228;-;0;50;967.7;426;4.6;-0.5;9;44.7;0.3
OTL;19650301;-;0;100;960;0;1.3;-0.1;5;94;25.1
OTL;19650302;-;10;100;945.9;0;1.7;0.1;1.8;92;30.6
OTL;19650303;-;10;33;952.9;462;2.1;-0.1;6.3;29;0
OTL;19650304;-;7;67;963.6;60;-0.7;-4.9;3.7;47;0
OTL;19650305;-;7;67;959.4;36;0.6;-1.3;4;76.3;0.9
OTL;19650306;-;7;60;966.4;330;5.7;0.2;10.3;38.7;0
OTL;19650307;-;5;13;974.2;576;5.6;2.7;10.1;33;0
OTL;19650308;-;0;10;976.1;576;2.9;-0.9;7.7;59.7;0
OTL;19650309;-;0;3;977.6;594;3;-1.8;8.4;61;0
OTL;19650310;-;0;20;982.4;504;2.9;-1.1;7.5;60.3;0
OTL;19650311;-;0;27;985.1;534;3.8;-0.5;8.8;60;0
OTL;19650312;-;0;43;983.4;498;4.1;-1.1;8.4;58;0
OTL;19650313;-;0;90;981.8;36;6.1;2.8;8.6;58.3;0
OTL;19650314;-;0;100;981.3;0;5.5;3.4;7.3;79;1.6
OTL;19650315;-;0;97;980.8;6;6.8;4.3;9.1;83.3;0
OTL;19650316;-;0;67;976.4;0;6.4;5.4;9;78.3;0.4
OTL;19650317;-;0;67;970.8;612;8;2.6;13.4;64.3;0
OTL;19650318;-;0;100;965.2;0;6.6;5.7;8.8;87;7.2
OTL;19650319;-;0;50;965.2;312;9.4;5.4;14.2;68.3;0.3
OTL;19650320;-;0;30;971.1;570;11.8;6.9;17.2;41;0
OTL;19650321;-;0;67;969.1;186;10.5;8.1;15.2;61.7;0.6
OTL;19650322;-;0;47;965.8;606;12.8;7.4;18.1;60.7;10
OTL;19650323;-;0;67;962.3;0;6.7;5.2;13.9;87.7;12.7
OTL;19650324;-;0;17;962.6;630;11.5;3.4;18.5;53;0
OTL;19650325;-;0;50;971.7;216;11;7.2;15.1;29.7;0
OTL;19650326;-;0;93;975.8;54;8.2;6.4;11.3;56.3;2.7
OTL;19650327;-;0;30;980.1;612;15.6;6.9;21.8;27.3;0
OTL;19650328;-;0;10;984.8;672;13.2;9.3;18.5;42;0
OTL;19650329;-;0;13;983.6;624;12.4;6.5;19.3;52.7;0
OTL;19650330;-;0;0;977.6;654;13.6;7.4;19.5;53;0
OTL;19650331;-;0;3;977.4;672;12.6;10.7;16;47;0
OTL;19650401;-;0;0;979.3;672;12.7;5.7;18.8;58;0
OTL;19650402;-;0;33;982.6;534;12.4;9.9;17.4;56;0
OTL;19650403;-;0;0;978.6;672;14;7.2;20.3;46;0
OTL;19650404;-;0;7;972.9;672;13.6;7.6;19;57.7;0
OTL;19650405;-;0;83;971;222;11.5;8.7;16;79.3;5.8
OTL;19650406;-;0;93;971.7;0;11.1;8.9;14.5;69;0
OTL;19650407;-;0;77;968.7;336;12.4;8;17.1;61;0.7
OTL;19650408;-;0;87;962.2;108;10.7;8.2;15.2;75.7;0
OTL;19650409;-;0;47;958.3;594;15;7.9;19.2;25.7;0
OTL;19650410;-;0;13;963.3;696;15.7;10.1;20.5;23.3;0
OTL;19650411;-;0;100;964.7;0;12.6;10.3;15.6;46;0
OTL;19650412;-;0;33;966.7;582;13.1;11.1;18.6;39;0
OTL;19650413;-;0;73;965.2;534;10.8;7.6;16.2;47;0
OTL;19650414;-;0;27;968.8;696;11.1;6.5;17;36.3;0
OTL;19650415;-;0;47;969.7;462;11.6;5.2;16.6;29;0
OTL;19650416;-;0;67;966;540;13.3;6.9;18.3;45;0
OTL;19650417;-;0;47;967.5;510;14.4;8.9;18.9;30;0
OTL;19650418;-;0;37;957.9;678;12.7;9.1;18.2;37.3;0
OTL;19650419;-;0;77;955.1;312;9.5;6.7;15;44.3;0
OTL;19650420;-;0;100;950.6;0;9.5;5.4;11.2;26;0
OTL;19650421;-;0;83;952.1;246;10.7;4.4;15.3;43;0
OTL;19650422;-;0;47;954.8;576;14;10.1;19;28.3;0
OTL;19650423;-;0;27;959.5;630;12.1;7.4;18.6;42.7;0
OTL;19650424;-;0;33;963.6;564;13.1;5.7;19.5;39.3;0
OTL;19650425;-;0;77;966.9;288;11.3;7.2;15.2;65.7;0
OTL;19650426;-;0;57;963.6;564;13.6;6.6;18;60;0.5
OTL;19650427;-;0;60;953.7;294;10.2;7.9;13.9;50.3;0
OTL;19650428;-;0;57;958.4;180;9.5;4.3;13.7;42;0
OTL;19650429;-;0;27;967.3;666;11.9;4.7;17.7;28;0
OTL;19650430;-;0;3;973.2;732;13;6.2;17.7;34.7;0
OTL;19650501;-;0;87;973.2;408;14.2;7.9;18.4;50.7;0.9
OTL;19650502;-;0;100;971.9;30;11;9.8;15.2;84;3.8
OTL;19650503;-;0;20;970;516;13.8;9.1;18.8;62.7;0
OTL;19650504;-;0;100;970;0;12.1;10;13.7;77.7;10.4
OTL;19650505;-;0;37;964.5;768;14;7.9;19.4;39.7;0
OTL;19650506;-;0;7;968.7;768;14.5;10.4;19.8;26;0
OTL;19650507;-;0;63;972.3;360;14;8.9;18.5;32;0
OTL;19650508;-;0;17;973.2;780;18.3;9.9;26.1;37.3;0
OTL;19650509;-;0;70;973.7;240;17.4;12.4;21.2;48.3;0
OTL;19650510;-;0;10;967.3;786;18;13.5;23.5;26;0
OTL;19650511;-;0;0;969.4;786;18.3;11.2;23.3;20;0
OTL;19650512;-;0;3;973.7;792;18.3;11.7;24.8;24;0
OTL;19650513;-;0;10;974.4;768;17.5;10.9;22.7;39.3;0
OTL;19650514;-;0;3;973.8;774;17.9;11;24.1;51;0
OTL;19650515;-;0;80;969.6;522;22;14.4;26.3;40;0
OTL;19650516;-;0;67;968.6;570;20.2;15.5;24.6;62.3;0
OTL;19650517;-;0;100;969.9;0;15;13.7;20.2;85;7.1
OTL;19650518;-;0;100;966.9;0;15.1;13.6;17.8;82.3;31.1
OTL;19650519;-;0;97;962.5;150;12.9;9.9;19.5;73;10.1
OTL;19650520;-;0;50;971.2;636;14.7;10.8;20.7;45;1.4
OTL;19650521;-;0;60;974.6;546;13.1;9.3;17.5;68.3;0
OTL;19650522;-;0;87;970.4;450;13.3;9.9;18.1;66.3;0
OTL;19650523;-;0;63;968.2;594;16.7;10.9;20.3;61.7;3.6
OTL;19650524;-;0;60;972.8;300;15.6;12.8;21.2;77.3;0
OTL;19650525;-;0;73;974.9;414;16.8;13.5;21.6;65;0
OTL;19650526;-;0;57;972.5;666;17.8;11.9;24.4;55.7;0
