stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Relative Luftfeuchtigkeit (%);Niederschlag (mm);Durchschnittstemperatur (¡C);Sonnenscheindauer (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C)
NEU;19611022;-;0;90;959.9;86.3;0.2;7.3;102;2.5;13.8
NEU;19611023;-;0;100;963.5;88.3;0.2;9.1;0;4.3;11.8
NEU;19611024;-;0;70;963.3;79;1.7;11;384;6.1;16
NEU;19611025;-;0;100;960.7;91.3;4.5;12.7;0;11.7;14.7
NEU;19611026;-;0;80;954.9;86.7;0.2;12.5;72;11;16.5
NEU;19611027;-;0;93;954.2;81.3;15.2;9.9;90;7;14.9
NEU;19611028;-;0;73;955.8;93.7;4.2;7.4;36;6.1;8.8
NEU;19611029;-;0;50;957;86.7;0;7.1;210;5.8;11.2
NEU;19611030;-;0;100;959.8;94.3;0;5.9;0;4.7;6.9
NEU;19611031;-;0;100;967.7;92;0;5.3;0;4.4;6.9
NEU;19611101;-;0;100;971.5;94.7;0;4.7;0;3.6;6.6
NEU;19611102;-;0;33;966.1;66.3;0;7.9;294;3.6;11.9
NEU;19611103;-;0;93;959.1;72;1.9;7.2;12;5.1;10.4
NEU;19611104;-;0;80;959.7;72;1.3;1.7;126;-0.7;5.5
NEU;19611105;-;0;67;961.9;65.3;0;2.5;216;0.5;6.6
NEU;19611106;-;0;70;955.9;72;0;2;210;0.2;4.2
NEU;19611107;-;0;100;951.8;78.7;0;3.5;0;1.1;4.9
NEU;19611108;-;0;77;951.1;80.7;8.6;5.9;18;2.2;8.3
NEU;19611109;-;0;100;946.2;89.3;12.3;7.4;0;5.9;9.8
NEU;19611110;-;0;80;949.2;80;3.1;5.7;294;3.7;10.3
NEU;19611111;-;0;80;939.2;75;0;6.3;132;2.3;8.1
NEU;19611112;-;0;87;933;74;2.7;6.3;126;3.8;11.5
NEU;19611113;-;0;63;941;76.3;0;7;162;4.3;10.8
NEU;19611114;-;0;100;949.8;83;0;5.7;0;3.5;7.1
NEU;19611115;-;0;100;957.5;75.7;0;6;0;5;7.5
NEU;19611116;-;0;73;959.7;79.7;0;4.8;168;2.8;7.1
NEU;19611117;-;0;100;959;83.7;0;4.2;0;2.6;4.6
NEU;19611118;-;0;100;958.8;77.3;0;3.9;0;2.9;5.4
NEU;19611119;-;0;100;962.5;73.7;0;3.6;0;2.2;4.2
NEU;19611120;-;0;100;968.6;79.3;0;2;0;1.1;4.2
NEU;19611121;-;0;100;968.9;94;0;0.7;0;-1.2;1.6
NEU;19611122;-;0;100;963;98.3;0;-0.1;0;-0.7;1
NEU;19611123;-;0;80;958.5;92.3;0;2.2;18;-0.7;5.2
NEU;19611124;-;0;100;960.1;93.3;0.3;5.2;0;2.1;6.4
NEU;19611125;-;0;100;957.3;96.3;1.4;5.2;0;4;6.1
NEU;19611126;-;0;100;944.3;96;2.8;5.6;6;4.2;7
NEU;19611127;-;0;73;946.7;80.3;0;7.8;144;4.7;11.8
NEU;19611128;-;0;43;954.3;68;0;6.6;312;3.4;11.2
NEU;19611129;-;0;70;959;81.3;0;4.4;78;1.8;7.1
NEU;19611130;-;0;60;963.2;76.7;0;4.3;210;-1.7;7.7
NEU;19611201;-;0;100;957.7;84.3;2.3;8.1;0;5.3;8.9
NEU;19611202;-;0;100;951;91.3;11.1;8.1;18;7.3;9.5
NEU;19611203;-;0;97;952.5;89.3;17.2;8.9;60;6.4;10.2
NEU;19611204;-;0;100;958.8;86.7;7.3;11.9;6;9;13.3
NEU;19611205;-;0;83;958.4;79;3.2;9.4;168;6.9;13.9
NEU;19611206;-;0;63;960.2;62.7;0;3.3;336;0.8;7.3
NEU;19611207;-;0;10;961.7;66.3;0;-0.4;474;-1.9;3.3
NEU;19611208;-;0;73;959.5;78;0.3;-1.6;258;-4.6;0.1
NEU;19611209;-;0;100;956.4;94.3;13.5;4.3;0;-0.7;6.6
NEU;19611210;-;0;100;956.5;97.3;16.7;7.4;0;5.2;8.5
NEU;19611211;-;0;100;958.7;94;28.1;10.9;0;7.7;11.4
NEU;19611212;-;0;97;964.2;74;1.3;11.4;108;10.3;13.3
NEU;19611213;-;0;80;965.6;80.3;1.1;10.2;156;7.4;11.7
NEU;19611214;-;0;57;968.8;64;0.1;6.7;60;3;11.4
NEU;19611215;-;0;43;970.1;81.7;0;3.9;264;1.6;7.9
NEU;19611216;-;0;53;969.3;63.3;0;-0.6;96;-2;2.8
NEU;19611217;-;0;0;971.6;65.3;0;-6;456;-8.1;-1.9
NEU;19611218;-;0;53;974.8;77;0;-7.6;342;-9.7;-5.4
NEU;19611219;-;0;37;972.3;75;0;-5.7;246;-8.8;-4.7
NEU;19611220;-;0;7;969.1;73;0;-3.7;432;-6.7;-1.5
NEU;19611221;-;0;73;965.4;86;0;-1.4;78;-6.4;0.7
NEU;19611222;-;0;100;955.9;91;0;-1.7;0;-3.9;0.1
NEU;19611223;-;0;100;948.7;85.7;0;-2.3;0;-3.5;-0.1
NEU;19611224;-;0;100;946.4;84.7;0;-4.7;0;-5.2;-2.8
NEU;19611225;-;0;100;946.4;87.3;2.2;-4.1;6;-5.9;-2.4
NEU;19611226;-;2;100;943.2;99;32;-0.3;0;-3.8;0.7
NEU;19611227;-;13;100;945.5;98.7;0;1.7;0;0.3;2.6
NEU;19611228;-;10;100;947.9;99;0;1.1;0;0.5;2.3
NEU;19611229;-;6;100;949.1;98;0;-0.4;0;-1.4;1.1
NEU;19611230;-;6;100;948.5;97.3;0;0;0;-2.2;0.7
NEU;19611231;-;5;100;948.1;88.7;10;3.8;0;-0.7;7
NEU;19620101;-;2;100;953;96.7;42;1;0;0.3;7
NEU;19620102;-;20;100;956.5;95.3;1.7;0;0;-0.7;0.9
NEU;19620103;-;20;100;957.1;88.7;0.4;-2.2;6;-2.8;-0.1
NEU;19620104;-;19;100;963;90;0;-0.9;6;-3.6;0.3
NEU;19620105;-;16;100;965.3;94;0;0.6;66;-0.6;2.2
NEU;19620106;-;12;100;966.8;90.3;0;1.1;18;0.1;2.3
NEU;19620107;-;11;73;971.5;95;0;1;78;-0.2;3.2
NEU;19620108;-;7;100;968.4;99.3;0;-1.2;0;-1.8;0.8
NEU;19620109;-;6;100;959.9;95.3;2;0;6;-1.8;0.6
NEU;19620110;-;4;100;951.5;91.3;5.9;4.9;6;-0.3;6.1
NEU;19620111;-;0;100;949.6;89.3;5.3;5.4;0;4;8
NEU;19620112;-;0;100;949.8;90.3;31.2;4;42;2.2;5.2
NEU;19620113;-;0;80;944;78;12.3;4.8;0;3.2;7.6
NEU;19620114;-;1;57;955.5;66;0;2.8;408;1.1;6.4
NEU;19620115;-;0;60;962.8;86.3;0;0.3;198;-1.1;3.8
NEU;19620116;-;0;70;961.4;83.3;0;-0.6;0;-3.2;1.2
NEU;19620117;-;0;50;958.9;80;0;0.7;324;-2.6;5.7
NEU;19620118;-;0;100;959.2;89;6;2.2;0;-0.2;3.9
NEU;19620119;-;0;90;965.1;89.3;0;4.9;42;1.8;7.3
NEU;19620120;-;0;63;971.6;71;0;6.6;462;4.4;12
NEU;19620121;-;0;70;967.1;81.7;0.3;4.7;408;0.8;8.2
NEU;19620122;-;0;80;962;61.3;3.3;5.9;228;2.7;9.7
NEU;19620123;-;0;60;967.9;73;0;1.8;138;0.2;5.1
NEU;19620124;-;0;100;965.8;68.7;2.9;5.3;102;-0.2;8.7
NEU;19620125;-;0;100;963.8;93;9.6;5.2;24;4.4;7.6
NEU;19620126;-;0;100;971.6;87;0.5;5.7;0;4.3;6.6
NEU;19620127;-;0;100;969.7;84;0.8;6.7;0;5.6;8.7
NEU;19620128;-;0;80;967.5;66;0.1;3.1;96;1.2;6.2
NEU;19620129;-;0;47;968.9;58.7;0;-3.4;390;-6.2;2.3
NEU;19620130;-;0;67;971.6;64;0;-6.1;336;-7.6;-3.5
NEU;19620131;-;0;77;968.4;69.7;0;-6.3;192;-8;-3.6
NEU;19620201;-;0;100;959.6;77.7;4.3;-4.6;0;-8.7;-2.5
NEU;19620202;-;7;87;963.8;87.7;0.8;-2.5;138;-5.2;0.8
NEU;19620203;-;6;43;968.7;82.7;0;-1.7;312;-3.7;2.8
NEU;19620204;-;5;100;969.5;77.7;2.3;1.2;0;-3.8;2.5
NEU;19620205;-;0;100;968;94.7;4.5;4.7;0;2.2;6
NEU;19620206;-;0;40;970.4;70.3;0;5.1;378;2.5;10.2
NEU;19620207;-;0;97;957.9;94;3.9;2.7;66;-1.3;5.3
NEU;19620208;-;0;100;955.7;89.3;0.2;4.3;6;3.3;7.4
NEU;19620209;-;0;83;966.2;63;0;4.7;258;1.8;7.2
NEU;19620210;-;0;100;971;78;0;1.9;0;0.8;4
NEU;19620211;-;0;37;974.5;73;0;2.7;294;-0.6;8
NEU;19620212;-;0;93;968.3;75;7.5;4.5;60;-1;7.3
NEU;19620213;-;0;93;945.4;81.3;22.1;1.8;0;-1.2;5.7
NEU;19620214;-;2;97;952.9;67.3;8.9;-0.8;48;-2.2;0.6
NEU;19620215;-;10;97;971.6;71;3.6;-2;84;-4.5;0.8
NEU;19620216;-;8;100;969.6;90;1.8;2.1;0;-2.4;4.6
NEU;19620217;-;0;93;969.6;76;0.8;2.4;60;1.3;5.2
NEU;19620218;-;0;30;975.3;55.7;0;1.7;588;-0.4;6.1
NEU;19620219;-;0;0;971.5;73.3;0;1.9;564;-2.1;7.6
NEU;19620220;-;0;13;968.8;81;0;1.2;480;-2.6;7
NEU;19620221;-;0;27;968.1;71;0;3;420;-2.4;6.9
NEU;19620222;-;0;77;965.6;62.7;0;-0.2;276;-1.5;4.3
NEU;19620223;-;0;73;964.8;61.7;0;-1.8;426;-3.2;0.4
NEU;19620224;-;0;40;959;65.3;0;-3.4;432;-5;-0.6
NEU;19620225;-;0;83;951.9;69.3;0;-1.4;144;-4.6;1.1
NEU;19620226;-;0;100;948.5;74.3;0.4;0.1;66;-3.2;2
NEU;19620227;-;0;33;951;70.7;0;2.4;420;-1.3;7.2
NEU;19620228;-;0;100;946.1;88;7.1;0.9;0;-0.2;2.9
NEU;19620301;-;4;100;948.9;93;0.1;0.7;0;-0.4;2.2
NEU;19620302;-;0;100;947.6;90.7;0.1;0.6;0;0;1.4
NEU;19620303;-;0;100;942.9;90.3;20;0;0;-0.6;1.3
NEU;19620304;-;3;100;934;98.7;34.2;1.4;0;-0.2;2.3
NEU;19620305;-;0;100;939.1;76.3;1.8;2;12;0.2;7.2
NEU;19620306;-;0;97;956.6;62.3;0;-1;72;-2.2;2.2
NEU;19620307;-;0;3;961.2;58;0.1;-1.4;546;-3.8;2.2
NEU;19620308;-;0;97;958.4;73.3;0.9;-0.2;48;-3.3;1.6
NEU;19620309;-;0;97;952.3;75.7;1.8;3.9;24;-0.5;6.9
NEU;19620310;-;0;100;952.3;92.7;8.2;5.2;30;2.9;8.6
NEU;19620311;-;0;100;951.5;87.7;1.4;4.7;24;3.7;8.4
NEU;19620312;-;0;93;950.6;73.3;0;4.1;6;1.9;9
NEU;19620313;-;0;70;957.4;59.7;0;-0.3;384;-2.6;3.7
NEU;19620314;-;0;53;961.5;47.7;0;-1.5;486;-6.3;2.4
NEU;19620315;-;0;43;960.8;57;0;-1.3;366;-3.8;2.9
NEU;19620316;-;0;30;962.3;54.3;0;-1.3;462;-3.8;3.3
NEU;19620317;-;0;33;962.2;52.3;0;-2;456;-4.7;1.7
NEU;19620318;-;0;23;959.8;55.3;0;-1.3;552;-5;2.6
NEU;19620319;-;0;0;958;56;0;0.8;600;-4.6;5.6
NEU;19620320;-;0;0;954.4;55;0;2.5;594;-3.6;7.8
NEU;19620321;-;0;3;947.8;56.3;0;3.7;582;-2.2;8.5
NEU;19620322;-;0;27;946.4;60.7;0;1.8;582;-1.2;6.7
NEU;19620323;-;0;53;949;59;0;1;318;-2.9;6.2
NEU;19620324;-;0;3;955.4;54.7;0;2.9;588;-3.5;8
NEU;19620325;-;0;3;957.4;50.7;0;3.6;588;-1.4;8.8
NEU;19620326;-;0;53;955.8;70;8;2.6;408;-2.7;9.7
NEU;19620327;-;0;100;949.6;93.7;5.6;4.1;0;1.4;5.4
NEU;19620328;-;0;57;955.9;50.3;3.2;6.9;540;2.2;11.9
NEU;19620329;-;0;100;949.9;91.7;11.5;8.2;6;5.2;10.6
NEU;19620330;-;0;100;943.1;93.3;30;9.1;0;7.4;11.8
NEU;19620331;-;0;90;944.3;74.3;8.1;7.5;72;6.3;11.4
