stn;time;" Globalstrahlung (W/m); Tagesmittel";Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Maximaltemperatur (¡C);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Niederschlag (mm);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Relative Luftfeuchtigkeit (%)
ANT;19390319;-;-;-;-;-;-;2.5;-9.7;-;-
ANT;19390320;-;-;-;-;-;-;2.5;-9.7;-;-
ANT;19390321;-;-;-;-;-;-;16.5;-6.6;-;-
ANT;19390322;-;-;-;-;-;-;8.3;-4.1;-;-
ANT;19390323;-;-;-;-;-;-;2.7;-4.9;-;-
ANT;19390324;-;-;-;-;-;-;0;-5.6;-;-
ANT;19390325;-;-;-;-;-;-;0;-4.6;-;-
ANT;19390326;-;-;-;-;-;-;0;-6.4;-;-
ANT;19390327;-;-;-;-;-;-;4;-5.6;-;-
ANT;19390328;-;-;-;-;-;-;1.7;-3.1;-;-
ANT;19390329;-;-;-;-;-;-;0;-6.3;-;-
ANT;19390330;-;-;-;-;-;-;0;-1.1;-;-
ANT;19390331;-;-;-;-;-;-;0;0.8;-;-
ANT;19390401;-;-;-;-;-;-;0;3.8;-;-
ANT;19390402;-;-;-;-;-;-;2.5;4.6;-;-
ANT;19390403;-;-;-;-;-;-;0;3.6;-;-
ANT;19390404;-;-;-;-;-;-;0;4.3;-;-
ANT;19390405;-;-;-;-;-;-;3.3;4.9;-;-
ANT;19390406;-;-;-;-;-;-;7.1;4.4;-;-
ANT;19390407;-;-;-;-;-;-;3;6.8;-;-
ANT;19390408;-;-;-;-;-;-;0;6.6;-;-
ANT;19390409;-;-;-;-;-;-;0;4.8;-;-
ANT;19390410;-;-;-;-;-;-;0;5.4;-;-
ANT;19390411;-;-;-;-;-;-;0;5.9;-;-
ANT;19390412;-;-;-;-;-;-;0;5.6;-;-
ANT;19390413;-;-;-;-;-;-;0;6.7;-;-
ANT;19390414;-;-;-;-;-;-;3.3;7.1;-;-
ANT;19390415;-;-;-;-;-;-;0.6;3.1;-;-
ANT;19390416;-;-;-;-;-;-;0;5.3;-;-
ANT;19390417;-;-;-;-;-;-;7;2.8;-;-
ANT;19390418;-;-;-;-;-;-;17;-1.7;-;-
ANT;19390419;-;-;-;-;-;-;0.3;-0.6;-;-
ANT;19390420;-;-;-;-;-;-;0;1;-;-
ANT;19390421;-;-;-;-;-;-;0;3.6;-;-
ANT;19390422;-;-;-;-;-;-;1;5.5;-;-
ANT;19390423;-;-;-;-;-;-;0.6;1.1;-;-
ANT;19390424;-;-;-;-;-;-;0;2.6;-;-
ANT;19390425;-;-;-;-;-;-;6.5;3.5;-;-
ANT;19390426;-;-;-;-;-;-;53.3;2.3;-;-
ANT;19390427;-;-;-;-;-;-;47;0.6;-;-
ANT;19390428;-;-;-;-;-;-;19.2;1.8;-;-
ANT;19390429;-;-;-;-;-;-;5.5;2.7;-;-
ANT;19390430;-;-;-;-;-;-;0.1;0.8;-;-
ANT;19390501;-;-;-;-;-;-;0;3.8;-;-
ANT;19390502;-;-;-;-;-;-;0;4.3;-;-
ANT;19390503;-;-;-;-;-;-;3;3.7;-;-
ANT;19390504;-;-;-;-;-;-;0;3.8;-;-
ANT;19390505;-;-;-;-;-;-;0;3.3;-;-
ANT;19390506;-;-;-;-;-;-;0;6.7;-;-
ANT;19390507;-;-;-;-;-;-;3.7;4.2;-;-
ANT;19390508;-;-;-;-;-;-;8.5;2.5;-;-
ANT;19390509;-;-;-;-;-;-;1.6;1.2;-;-
ANT;19390510;-;-;-;-;-;-;0;5.4;-;-
ANT;19390511;-;-;-;-;-;-;0.1;4.9;-;-
ANT;19390512;-;-;-;-;-;-;25.5;1.7;-;-
ANT;19390513;-;-;-;-;-;-;1.3;2.9;-;-
ANT;19390514;-;-;-;-;-;-;7.7;1.6;-;-
ANT;19390515;-;-;-;-;-;-;4.9;5.6;-;-
ANT;19390516;-;-;-;-;-;-;6.2;3;-;-
ANT;19390517;-;-;-;-;-;-;5.3;4.1;-;-
ANT;19390518;-;-;-;-;-;-;36;6.3;-;-
ANT;19390519;-;-;-;-;-;-;16.5;2.9;-;-
ANT;19390520;-;-;-;-;-;-;19.5;4.3;-;-
ANT;19390521;-;-;-;-;-;-;16.5;0.9;-;-
ANT;19390522;-;-;-;-;-;-;2;2.8;-;-
ANT;19390523;-;-;-;-;-;-;1.6;4.2;-;-
ANT;19390524;-;-;-;-;-;-;0;6;-;-
ANT;19390525;-;-;-;-;-;-;6.2;1.9;-;-
ANT;19390526;-;-;-;-;-;-;0;4.8;-;-
ANT;19390527;-;-;-;-;-;-;0;7.4;-;-
ANT;19390528;-;-;-;-;-;-;17;4.3;-;-
ANT;19390529;-;-;-;-;-;-;2.2;2.5;-;-
ANT;19390530;-;-;-;-;-;-;0;7.4;-;-
ANT;19390531;-;-;-;-;-;-;8.5;6.2;-;-
ANT;19390601;-;-;-;-;-;-;0.1;9.3;-;-
ANT;19390602;-;-;-;-;-;-;0;11.8;-;-
ANT;19390603;-;-;-;-;-;-;0;13.1;-;-
ANT;19390604;-;-;-;-;-;-;0;12.6;-;-
ANT;19390605;-;-;-;-;-;-;0;13.3;-;-
ANT;19390606;-;-;-;-;-;-;0;15.1;-;-
ANT;19390607;-;-;-;-;-;-;0;14.1;-;-
ANT;19390608;-;-;-;-;-;-;0;13.5;-;-
ANT;19390609;-;-;-;-;-;-;0;12.7;-;-
ANT;19390610;-;-;-;-;-;-;1;14.3;-;-
ANT;19390611;-;-;-;-;-;-;1.2;12.2;-;-
ANT;19390612;-;-;-;-;-;-;15;4.7;-;-
ANT;19390613;-;-;-;-;-;-;11;1.4;-;-
ANT;19390614;-;-;-;-;-;-;0.5;2.2;-;-
ANT;19390615;-;-;-;-;-;-;0;5.3;-;-
ANT;19390616;-;-;-;-;-;-;0;10.5;-;-
ANT;19390617;-;-;-;-;-;-;3.2;8.8;-;-
ANT;19390618;-;-;-;-;-;-;0.5;7.9;-;-
ANT;19390619;-;-;-;-;-;-;0;8.8;-;-
ANT;19390620;-;-;-;-;-;-;0.9;8.1;-;-
ANT;19390621;-;-;-;-;-;-;0;11.9;-;-
ANT;19390622;-;-;-;-;-;-;0;15.4;-;-
ANT;19390623;-;-;-;-;-;-;9.8;15.3;-;-
ANT;19390624;-;-;-;-;-;-;30.7;10.1;-;-
ANT;19390625;-;-;-;-;-;-;5.3;9.9;-;-
ANT;19390626;-;-;-;-;-;-;11;9.3;-;-
ANT;19390627;-;-;-;-;-;-;0.2;8.6;-;-
ANT;19390628;-;-;-;-;-;-;0;12.4;-;-
ANT;19390629;-;-;-;-;-;-;0;15.1;-;-
ANT;19390630;-;-;-;-;-;-;27.8;14.3;-;-
ANT;19390701;-;-;-;-;-;-;5;8.4;-;-
ANT;19390702;-;-;-;-;-;-;0;5.6;-;-
ANT;19390703;-;-;-;-;-;-;0;8.1;-;-
ANT;19390704;-;-;-;-;-;-;0;13;-;-
ANT;19390705;-;-;-;-;-;-;1.5;14.8;-;-
ANT;19390706;-;-;-;-;-;-;2.8;12.8;-;-
ANT;19390707;-;-;-;-;-;-;0;12.6;-;-
ANT;19390708;-;-;-;-;-;-;0;16.4;-;-
ANT;19390709;-;-;-;-;-;-;0;15.9;-;-
ANT;19390710;-;-;-;-;-;-;0;10;-;-
ANT;19390711;-;-;-;-;-;-;0;10.8;-;-
ANT;19390712;-;-;-;-;-;-;0;10.9;-;-
ANT;19390713;-;-;-;-;-;-;20.3;14.9;-;-
ANT;19390714;-;-;-;-;-;-;2.1;14.1;-;-
ANT;19390715;-;-;-;-;-;-;8.9;13.9;-;-
ANT;19390716;-;-;-;-;-;-;0.8;10;-;-
ANT;19390717;-;-;-;-;-;-;0;10.5;-;-
ANT;19390718;-;-;-;-;-;-;0;14.5;-;-
ANT;19390719;-;-;-;-;-;-;0.4;15.9;-;-
ANT;19390720;-;-;-;-;-;-;6.4;14;-;-
ANT;19390721;-;-;-;-;-;-;16.8;15.6;-;-
ANT;19390722;-;-;-;-;-;-;31.8;7.4;-;-
ANT;19390723;-;-;-;-;-;-;1.6;8.7;-;-
ANT;19390724;-;-;-;-;-;-;5.8;7.4;-;-
ANT;19390725;-;-;-;-;-;-;22;3.8;-;-
ANT;19390726;-;-;-;-;-;-;5.3;8.5;-;-
ANT;19390727;-;-;-;-;-;-;0.8;6.6;-;-
ANT;19390728;-;-;-;-;-;-;0;9.6;-;-
ANT;19390729;-;-;-;-;-;-;0;13.6;-;-
ANT;19390730;-;-;-;-;-;-;0;17;-;-
ANT;19390731;-;-;-;-;-;-;9.5;14;-;-
ANT;19390801;-;-;-;-;-;-;0;13.3;-;-
ANT;19390802;-;-;-;-;-;-;0;13.7;-;-
ANT;19390803;-;-;-;-;-;-;12.4;12.9;-;-
ANT;19390804;-;-;-;-;-;-;29;12.3;-;-
ANT;19390805;-;-;-;-;-;-;108;9.8;-;-
ANT;19390806;-;-;-;-;-;-;1.5;9.8;-;-
ANT;19390807;-;-;-;-;-;-;0;10.9;-;-
ANT;19390808;-;-;-;-;-;-;8;10.4;-;-
ANT;19390809;-;-;-;-;-;-;0;11.1;-;-
ANT;19390810;-;-;-;-;-;-;0;11.6;-;-
ANT;19390811;-;-;-;-;-;-;0;13.1;-;-
ANT;19390812;-;-;-;-;-;-;0;14.2;-;-
ANT;19390813;-;-;-;-;-;-;0;11.9;-;-
ANT;19390814;-;-;-;-;-;-;0;12.5;-;-
ANT;19390815;-;-;-;-;-;-;0;10.2;-;-
ANT;19390816;-;-;-;-;-;-;0;9.5;-;-
ANT;19390817;-;-;-;-;-;-;0;11.1;-;-
ANT;19390818;-;-;-;-;-;-;0;13.3;-;-
ANT;19390819;-;-;-;-;-;-;0.3;13.2;-;-
ANT;19390820;-;-;-;-;-;-;0.2;14.2;-;-
ANT;19390821;-;-;-;-;-;-;0;13.1;-;-
ANT;19390822;-;-;-;-;-;-;0;13.3;-;-
ANT;19390823;-;-;-;-;-;-;0;13.3;-;-
ANT;19390824;-;-;-;-;-;-;0;14.1;-;-
ANT;19390825;-;-;-;-;-;-;9.6;11.8;-;-
ANT;19390826;-;-;-;-;-;-;0.6;12;-;-
ANT;19390827;-;-;-;-;-;-;0;12.5;-;-
ANT;19390828;-;-;-;-;-;-;0;12.3;-;-
ANT;19390829;-;-;-;-;-;-;0;12.9;-;-
ANT;19390830;-;-;-;-;-;-;0;12.1;-;-
ANT;19390831;-;-;-;-;-;-;0;14.2;-;-
ANT;19390901;-;-;-;-;-;-;0;14.4;-;-
ANT;19390902;-;-;-;-;-;-;0;13.3;-;-
ANT;19390903;-;-;-;-;-;-;2.2;15.8;-;-
ANT;19390904;-;-;-;-;-;-;30.2;10.9;-;-
ANT;19390905;-;-;-;-;-;-;0.2;8.3;-;-
ANT;19390906;-;-;-;-;-;-;0;10.4;-;-
ANT;19390907;-;-;-;-;-;-;0;11.5;-;-
ANT;19390908;-;-;-;-;-;-;0;12.6;-;-
ANT;19390909;-;-;-;-;-;-;0;10.9;-;-
ANT;19390910;-;-;-;-;-;-;0;11.4;-;-
ANT;19390911;-;-;-;-;-;-;0;11.7;-;-
ANT;19390912;-;-;-;-;-;-;4.2;9.7;-;-
ANT;19390913;-;-;-;-;-;-;0.9;6.8;-;-
ANT;19390914;-;-;-;-;-;-;3.3;7.6;-;-
ANT;19390915;-;-;-;-;-;-;0;4.5;-;-
ANT;19390916;-;-;-;-;-;-;2.5;6.2;-;-
ANT;19390917;-;-;-;-;-;-;0;7.9;-;-
ANT;19390918;-;-;-;-;-;-;0;6.7;-;-
ANT;19390919;-;-;-;-;-;-;0;7.1;-;-
ANT;19390920;-;-;-;-;-;-;0;7.7;-;-
ANT;19390921;-;-;-;-;-;-;3.2;6.2;-;-
ANT;19390922;-;-;-;-;-;-;0;5.6;-;-
ANT;19390923;-;-;-;-;-;-;0;5.8;-;-
ANT;19390924;-;-;-;-;-;-;0.4;6.3;-;-
ANT;19390925;-;-;-;-;-;-;0;5.7;-;-
ANT;19390926;-;-;-;-;-;-;0;7.4;-;-
ANT;19390927;-;-;-;-;-;-;0.5;3;-;-
ANT;19390928;-;-;-;-;-;-;0;4.6;-;-
ANT;19390929;-;-;-;-;-;-;0;3.7;-;-
ANT;19390930;-;-;-;-;-;-;0;5.9;-;-
ANT;19391001;-;-;-;-;-;-;0.5;8.1;-;-
ANT;19391002;-;-;-;-;-;-;0;6.6;-;-
ANT;19391003;-;-;-;-;-;-;0;6.4;-;-
ANT;19391004;-;-;-;-;-;-;0.8;9.8;-;-
ANT;19391005;-;-;-;-;-;-;16;7;-;-
ANT;19391006;-;-;-;-;-;-;25.3;2.7;-;-
ANT;19391007;-;-;-;-;-;-;8;-0.4;-;-
ANT;19391008;-;-;-;-;-;-;0.7;0.8;-;-
ANT;19391009;-;-;-;-;-;-;12;2.5;-;-
ANT;19391010;-;-;-;-;-;-;6;3.8;-;-
ANT;19391011;-;-;-;-;-;-;0;4;-;-
ANT;19391012;-;-;-;-;-;-;0;6.5;-;-
ANT;19391013;-;-;-;-;-;-;0.8;7.8;-;-
ANT;19391014;-;-;-;-;-;-;0.2;10.6;-;-
ANT;19391015;-;-;-;-;-;-;19.5;9.9;-;-
ANT;19391016;-;-;-;-;-;-;10;9.1;-;-
ANT;19391017;-;-;-;-;-;-;3.6;12.8;-;-
ANT;19391018;-;-;-;-;-;-;15;12.5;-;-
ANT;19391019;-;-;-;-;-;-;6.8;8.8;-;-
ANT;19391020;-;-;-;-;-;-;3.5;2.3;-;-
ANT;19391021;-;-;-;-;-;-;1.1;-1.1;-;-
ANT;19391022;-;-;-;-;-;-;5.2;-1.6;-;-
ANT;19391023;-;-;-;-;-;-;3.5;-2;-;-
ANT;19391024;-;-;-;-;-;-;0;0.3;-;-
ANT;19391025;-;-;-;-;-;-;8.7;-0.5;-;-
ANT;19391026;-;-;-;-;-;-;0;-4.4;-;-
ANT;19391027;-;-;-;-;-;-;10;-5.1;-;-
ANT;19391028;-;-;-;-;-;-;2.5;-4.7;-;-
ANT;19391029;-;-;-;-;-;-;0.2;-4.9;-;-
ANT;19391030;-;-;-;-;-;-;0;-2;-;-
ANT;19391031;-;-;-;-;-;-;0;1.1;-;-
ANT;19391101;-;-;-;-;-;-;0;2.7;-;-
ANT;19391102;-;-;-;-;-;-;0;3.7;-;-
ANT;19391103;-;-;-;-;-;-;0;4.4;-;-
ANT;19391104;-;-;-;-;-;-;44.5;2.9;-;-
ANT;19391105;-;-;-;-;-;-;8.4;2.5;-;-
ANT;19391106;-;-;-;-;-;-;0;5;-;-
ANT;19391107;-;-;-;-;-;-;0;7.1;-;-
ANT;19391108;-;-;-;-;-;-;0;8.1;-;-
ANT;19391109;-;-;-;-;-;-;0;6.2;-;-
ANT;19391110;-;-;-;-;-;-;0;7.3;-;-
ANT;19391111;-;-;-;-;-;-;0;8.6;-;-
ANT;19391112;-;-;-;-;-;-;0;4.2;-;-
ANT;19391113;-;-;-;-;-;-;0;3.5;-;-
ANT;19391114;-;-;-;-;-;-;0;1.4;-;-
ANT;19391115;-;-;-;-;-;-;4;2.1;-;-
ANT;19391116;-;-;-;-;-;-;30;1.2;-;-
ANT;19391117;-;-;-;-;-;-;88;3.6;-;-
ANT;19391118;-;-;-;-;-;-;7;4.6;-;-
ANT;19391119;-;-;-;-;-;-;35;1.7;-;-
ANT;19391120;-;-;-;-;-;-;25.3;-2.5;-;-
ANT;19391121;-;-;-;-;-;-;0;-6;-;-
ANT;19391122;-;-;-;-;-;-;0;-13;-;-
ANT;19391123;-;-;-;-;-;-;0;-14.5;-;-
ANT;19391124;-;-;-;-;-;-;0;-7.8;-;-
ANT;19391125;-;-;-;-;-;-;2;-6.6;-;-
ANT;19391126;-;-;-;-;-;-;2.5;0;-;-
ANT;19391127;-;-;-;-;-;-;5;5.3;-;-
ANT;19391128;-;-;-;-;-;-;0;0.1;-;-
ANT;19391129;-;-;-;-;-;-;18.5;1.6;-;-
ANT;19391130;-;-;-;-;-;-;0;5.1;-;-
ANT;19391201;-;-;-;-;-;-;0;0.6;-;-
ANT;19391202;-;-;-;-;-;-;2.6;-0.6;-;-
ANT;19391203;-;-;-;-;-;-;0;-1.8;-;-
ANT;19391204;-;-;-;-;-;-;1;-0.7;-;-
ANT;19391205;-;-;-;-;-;-;4;-1.5;-;-
ANT;19391206;-;-;-;-;-;-;16;-3.9;-;-
ANT;19391207;-;-;-;-;-;-;2;-5.8;-;-
ANT;19391208;-;-;-;-;-;-;0.7;-10.9;-;-
ANT;19391209;-;-;-;-;-;-;6.3;-0.6;-;-
ANT;19391210;-;-;-;-;-;-;4;-0.4;-;-
ANT;19391211;-;-;-;-;-;-;3.2;-0.8;-;-
ANT;19391212;-;-;-;-;-;-;0;-4;-;-
ANT;19391213;-;-;-;-;-;-;0;-0.6;-;-
ANT;19391214;-;-;-;-;-;-;0;-5.6;-;-
ANT;19391215;-;-;-;-;-;-;0;-4.6;-;-
ANT;19391216;-;-;-;-;-;-;0;-0.3;-;-
ANT;19391217;-;-;-;-;-;-;0;-0.6;-;-
ANT;19391218;-;-;-;-;-;-;0;-2.1;-;-
ANT;19391219;-;-;-;-;-;-;0;2.3;-;-
ANT;19391220;-;-;-;-;-;-;3.7;-2.8;-;-
ANT;19391221;-;-;-;-;-;-;0;-7;-;-
ANT;19391222;-;-;-;-;-;-;0;-10.1;-;-
ANT;19391223;-;-;-;-;-;-;0;-6;-;-
ANT;19391224;-;-;-;-;-;-;0;-9.4;-;-
ANT;19391225;-;-;-;-;-;-;0;-7.9;-;-
ANT;19391226;-;-;-;-;-;-;1;-10.6;-;-
ANT;19391227;-;-;-;-;-;-;9.2;-6.5;-;-
ANT;19391228;-;-;-;-;-;-;0;-11.5;-;-
ANT;19391229;-;-;-;-;-;-;1.5;-13.6;-;-
ANT;19391230;-;-;-;-;-;-;0;-21;-;-
ANT;19391231;-;-;-;-;-;-;0;-14;-;-
ANT;19400101;-;-;-;-;-;-;0;-14.6;-;-
ANT;19400102;-;-;-;-;-;-;0;-13.9;-;-
ANT;19400103;-;-;-;-;-;-;0;-3.7;-;-
ANT;19400104;-;-;-;-;-;-;0;-1.4;-;-
ANT;19400105;-;-;-;-;-;-;0;-6.4;-;-
ANT;19400106;-;-;-;-;-;-;0;-7.8;-;-
ANT;19400107;-;-;-;-;-;-;0;-9;-;-
ANT;19400108;-;-;-;-;-;-;1.8;-2.5;-;-
ANT;19400109;-;-;-;-;-;-;0;-4.8;-;-
ANT;19400110;-;-;-;-;-;-;0;-14.4;-;-
ANT;19400111;-;-;-;-;-;-;0;-8.5;-;-
ANT;19400112;-;-;-;-;-;-;0;-0.1;-;-
ANT;19400113;-;-;-;-;-;-;0;-5.1;-;-
ANT;19400114;-;-;-;-;-;-;0;-5.5;-;-
ANT;19400115;-;-;-;-;-;-;0;-8.9;-;-
ANT;19400116;-;-;-;-;-;-;2;-9.9;-;-
ANT;19400117;-;-;-;-;-;-;5.7;-11.9;-;-
ANT;19400118;-;-;-;-;-;-;0;-17.6;-;-
ANT;19400119;-;-;-;-;-;-;0;-24.5;-;-
ANT;19400120;-;-;-;-;-;-;3.8;-19;-;-
ANT;19400121;-;-;-;-;-;-;0;-16.9;-;-
ANT;19400122;-;-;-;-;-;-;0;-18.3;-;-
ANT;19400123;-;-;-;-;-;-;0;-17.5;-;-
ANT;19400124;-;-;-;-;-;-;0.7;-9.5;-;-
ANT;19400125;-;-;-;-;-;-;0;-8.4;-;-
ANT;19400126;-;-;-;-;-;-;0;-10.3;-;-
ANT;19400127;-;-;-;-;-;-;46.5;-1;-;-
ANT;19400128;-;-;-;-;-;-;21.5;-3.7;-;-
ANT;19400129;-;-;-;-;-;-;1.4;-2.1;-;-
ANT;19400130;-;-;-;-;-;-;4.5;-1.1;-;-
ANT;19400131;-;-;-;-;-;-;0;-1.8;-;-
ANT;19400201;-;-;-;-;-;-;0;0.2;-;-
ANT;19400202;-;-;-;-;-;-;0;-3.7;-;-
ANT;19400203;-;-;-;-;-;-;0;-4.6;-;-
ANT;19400204;-;-;-;-;-;-;0;-0.7;-;-
ANT;19400205;-;-;-;-;-;-;0;-4.3;-;-
ANT;19400206;-;-;-;-;-;-;0;-4.1;-;-
ANT;19400207;-;-;-;-;-;-;0;-0.9;-;-
ANT;19400208;-;-;-;-;-;-;0.2;-0.3;-;-
ANT;19400209;-;-;-;-;-;-;0;-1.3;-;-
ANT;19400210;-;-;-;-;-;-;7;-3.3;-;-
ANT;19400211;-;-;-;-;-;-;0;-5.6;-;-
ANT;19400212;-;-;-;-;-;-;20.1;-6.2;-;-
ANT;19400213;-;-;-;-;-;-;3;-18.4;-;-
ANT;19400214;-;-;-;-;-;-;2;-18.7;-;-
ANT;19400215;-;-;-;-;-;-;4;-13.9;-;-
ANT;19400216;-;-;-;-;-;-;3.6;-11.5;-;-
ANT;19400217;-;-;-;-;-;-;7;-7.1;-;-
ANT;19400218;-;-;-;-;-;-;9.8;-8.2;-;-
ANT;19400219;-;-;-;-;-;-;35;1.1;-;-
ANT;19400220;-;-;-;-;-;-;11.2;-0.5;-;-
ANT;19400221;-;-;-;-;-;-;0;-4.1;-;-
ANT;19400222;-;-;-;-;-;-;0;-1.8;-;-
ANT;19400223;-;-;-;-;-;-;0;-1.5;-;-
ANT;19400224;-;-;-;-;-;-;0;-0.2;-;-
ANT;19400225;-;-;-;-;-;-;0;2.8;-;-
ANT;19400226;-;-;-;-;-;-;0;1.6;-;-
ANT;19400227;-;-;-;-;-;-;0;0.3;-;-
ANT;19400228;-;-;-;-;-;-;0;3.6;-;-
ANT;19400229;-;-;-;-;-;-;0;3.5;-;-
ANT;19400301;-;-;-;-;-;-;0;1.3;-;-
ANT;19400302;-;-;-;-;-;-;0;-3.3;-;-
ANT;19400303;-;-;-;-;-;-;0;0.1;-;-
ANT;19400304;-;-;-;-;-;-;0;0.3;-;-
ANT;19400305;-;-;-;-;-;-;6;-3.8;-;-
ANT;19400306;-;-;-;-;-;-;5.3;-8.1;-;-
ANT;19400307;-;-;-;-;-;-;5;-9.1;-;-
ANT;19400308;-;-;-;-;-;-;0.5;-7.9;-;-
ANT;19400309;-;-;-;-;-;-;0;-9.6;-;-
ANT;19400310;-;-;-;-;-;-;0;-3.6;-;-
ANT;19400311;-;-;-;-;-;-;0;-1.3;-;-
ANT;19400312;-;-;-;-;-;-;0;0.8;-;-
ANT;19400313;-;-;-;-;-;-;8;1.5;-;-
ANT;19400314;-;-;-;-;-;-;21;1.9;-;-
ANT;19400315;-;-;-;-;-;-;0;-6.5;-;-
ANT;19400316;-;-;-;-;-;-;0;-6.8;-;-
ANT;19400317;-;-;-;-;-;-;48.8;-0.9;-;-
ANT;19400318;-;-;-;-;-;-;11.7;3.7;-;-
ANT;19400319;-;-;-;-;-;-;0.3;3.8;-;-
ANT;19400320;-;-;-;-;-;-;0;2.5;-;-
ANT;19400321;-;-;-;-;-;-;0;0.8;-;-
ANT;19400322;-;-;-;-;-;-;3.7;2.8;-;-
ANT;19400323;-;-;-;-;-;-;0.3;3.2;-;-
ANT;19400324;-;-;-;-;-;-;0;4.9;-;-
ANT;19400325;-;-;-;-;-;-;0;5.4;-;-
ANT;19400326;-;-;-;-;-;-;22;2.6;-;-
ANT;19400327;-;-;-;-;-;-;4.7;0.4;-;-
ANT;19400328;-;-;-;-;-;-;3.2;-4.7;-;-
ANT;19400329;-;-;-;-;-;-;0;-7.2;-;-
ANT;19400330;-;-;-;-;-;-;10.5;-3.5;-;-
ANT;19400331;-;-;-;-;-;-;0.2;-0.5;-;-
ANT;19400401;-;-;-;-;-;-;0;-0.7;-;-
ANT;19400402;-;-;-;-;-;-;0.2;0.8;-;-
ANT;19400403;-;-;-;-;-;-;10;2.4;-;-
ANT;19400404;-;-;-;-;-;-;42.7;-0.5;-;-
ANT;19400405;-;-;-;-;-;-;35;-1.3;-;-
ANT;19400406;-;-;-;-;-;-;3.2;-2.9;-;-
ANT;19400407;-;-;-;-;-;-;0;0.1;-;-
ANT;19400408;-;-;-;-;-;-;1.2;-2.3;-;-
ANT;19400409;-;-;-;-;-;-;5.5;-1.3;-;-
ANT;19400410;-;-;-;-;-;-;2.1;-1.2;-;-
ANT;19400411;-;-;-;-;-;-;2.8;-1.6;-;-
ANT;19400412;-;-;-;-;-;-;0;-3;-;-
ANT;19400413;-;-;-;-;-;-;0.8;-0.9;-;-
ANT;19400414;-;-;-;-;-;-;0;-1.8;-;-
ANT;19400415;-;-;-;-;-;-;1.6;1.9;-;-
ANT;19400416;-;-;-;-;-;-;0;4.6;-;-
ANT;19400417;-;-;-;-;-;-;0;4.8;-;-
ANT;19400418;-;-;-;-;-;-;23;4.2;-;-
ANT;19400419;-;-;-;-;-;-;0;3.2;-;-
ANT;19400420;-;-;-;-;-;-;0;4.5;-;-
ANT;19400421;-;-;-;-;-;-;0;4.3;-;-
ANT;19400422;-;-;-;-;-;-;0;4.9;-;-
ANT;19400423;-;-;-;-;-;-;0;8.7;-;-
ANT;19400424;-;-;-;-;-;-;10.1;6.1;-;-
ANT;19400425;-;-;-;-;-;-;0;6.2;-;-
ANT;19400426;-;-;-;-;-;-;0;5.4;-;-
ANT;19400427;-;-;-;-;-;-;1.3;6.9;-;-
ANT;19400428;-;-;-;-;-;-;0;4.4;-;-
ANT;19400429;-;-;-;-;-;-;2.4;8.2;-;-
ANT;19400430;-;-;-;-;-;-;5.2;7.5;-;-
ANT;19400501;-;-;-;-;-;-;0;6.8;-;-
ANT;19400502;-;-;-;-;-;-;2.6;6.1;-;-
ANT;19400503;-;-;-;-;-;-;13.3;5.7;-;-
ANT;19400504;-;-;-;-;-;-;0;7.1;-;-
ANT;19400505;-;-;-;-;-;-;6.3;5.6;-;-
ANT;19400506;-;-;-;-;-;-;0;4.4;-;-
ANT;19400507;-;-;-;-;-;-;0;6.4;-;-
ANT;19400508;-;-;-;-;-;-;0;7.7;-;-
ANT;19400509;-;-;-;-;-;-;0;6.9;-;-
ANT;19400510;-;-;-;-;-;-;0;8.1;-;-
ANT;19400511;-;-;-;-;-;-;0;8.7;-;-
ANT;19400512;-;-;-;-;-;-;1.3;3.6;-;-
ANT;19400513;-;-;-;-;-;-;0;5.4;-;-
ANT;19400514;-;-;-;-;-;-;0;7;-;-
ANT;19400515;-;-;-;-;-;-;0;9;-;-
ANT;19400516;-;-;-;-;-;-;18.2;3.6;-;-
ANT;19400517;-;-;-;-;-;-;4.6;-0.5;-;-
ANT;19400518;-;-;-;-;-;-;0;-1;-;-
ANT;19400519;-;-;-;-;-;-;0;5.2;-;-
ANT;19400520;-;-;-;-;-;-;0;7.1;-;-
ANT;19400521;-;-;-;-;-;-;0;10.2;-;-
ANT;19400522;-;-;-;-;-;-;11;10.1;-;-
ANT;19400523;-;-;-;-;-;-;0;7.1;-;-
ANT;19400524;-;-;-;-;-;-;0;8.9;-;-
ANT;19400525;-;-;-;-;-;-;0;13.9;-;-
ANT;19400526;-;-;-;-;-;-;7.3;14.1;-;-
ANT;19400527;-;-;-;-;-;-;0;13.3;-;-
ANT;19400528;-;-;-;-;-;-;6.2;10.1;-;-
ANT;19400529;-;-;-;-;-;-;56;5.1;-;-
ANT;19400530;-;-;-;-;-;-;21.7;5.1;-;-
ANT;19400531;-;-;-;-;-;-;4.8;6.1;-;-
ANT;19400601;-;-;-;-;-;-;0.8;6.2;-;-
ANT;19400602;-;-;-;-;-;-;0;7.5;-;-
ANT;19400603;-;-;-;-;-;-;0;10;-;-
ANT;19400604;-;-;-;-;-;-;0;10.2;-;-
ANT;19400605;-;-;-;-;-;-;0;11.3;-;-
ANT;19400606;-;-;-;-;-;-;0;12.1;-;-
ANT;19400607;-;-;-;-;-;-;3.1;8.3;-;-
ANT;19400608;-;-;-;-;-;-;0;12.1;-;-
